code,title,uni,state
PHYS1004,Physics 1 (Environmental and Life Science),University of Sydney,NSW
PHYS1001,Physics 1 (Regular),University of Sydney,NSW
PHYS1003,Physics 1 (Technological),University of Sydney,NSW
PHYS1901,Physics 1A (Advanced),University of Sydney,NSW
PHYS1903,Physics 1A (Special Studies Program),University of Sydney,NSW
PHYS1902,Physics 1B (Advanced),University of Sydney,NSW
PHYS1904,Physics 1B (Special Studies Program),University of Sydney,NSW
PHYS2011,Physics 2A,University of Sydney,NSW
PHYS2911,Physics 2A (Advanced),University of Sydney,NSW
PHYS2921,Physics 2A (Special Studies Program),University of Sydney,NSW
PHYS2012,Physics 2B,University of Sydney,NSW
PHYS2912,Physics 2B (Advanced),University of Sydney,NSW
PHYS2922,Physics 2B (Special Studies Program),University of Sydney,NSW
PHYS2213,Physics 2EE,University of Sydney,NSW
PHYS3555,Physics Exchange,University of Sydney,NSW
PHYS2555,Physics Exchange,University of Sydney,NSW
PHYS2554,Physics Exchange,University of Sydney,NSW
PHYS1552,Physics Exchange,University of Sydney,NSW
PHYS1551,Physics Exchange,University of Sydney,NSW
PHYS2551,Physics Exchange,University of Sydney,NSW
PHYS3554,Physics Exchange,University of Sydney,NSW
PHYS2553,Physics Exchange,University of Sydney,NSW
PHYS3556,Physics Exchange,University of Sydney,NSW
PHYS2552,Physics Exchange,University of Sydney,NSW
PHYS3558,Physics Exchange,University of Sydney,NSW
PHYS3557,Physics Exchange,University of Sydney,NSW
PHYS3551,Physics Exchange,University of Sydney,NSW
PHYS3553,Physics Exchange,University of Sydney,NSW
PHYS3552,Physics Exchange,University of Sydney,NSW
PHYS2556,Physics Exchange,University of Sydney,NSW
PHYS4011,Physics Honours A,University of Sydney,NSW
PHYS4012,Physics Honours B,University of Sydney,NSW
PHYS4013,Physics Honours C,University of Sydney,NSW
PHYS4014,Physics Honours D,University of Sydney,NSW
AHCD1014,Physics Support,University of Sydney,NSW
EXSS3040,Physiological Testing and Training,University of Sydney,NSW
PHSI3554,Physiology Exchange,University of Sydney,NSW
PHSI3553,Physiology Exchange,University of Sydney,NSW
PHSI3552,Physiology Exchange,University of Sydney,NSW
PHSI2551,Physiology Exchange,University of Sydney,NSW
PHSI2556,Physiology Exchange,University of Sydney,NSW
PHSI2553,Physiology Exchange,University of Sydney,NSW
PHSI2552,Physiology Exchange,University of Sydney,NSW
PHSI3555,Physiology Exchange,University of Sydney,NSW
PHSI2555,Physiology Exchange,University of Sydney,NSW
PHSI2554,Physiology Exchange,University of Sydney,NSW
PHSI3551,Physiology Exchange,University of Sydney,NSW
PHSI2601,Physiology for Pharmacy,University of Sydney,NSW
PHSI4011,Physiology Honours A,University of Sydney,NSW
PHSI4012,Physiology Honours B,University of Sydney,NSW
PHSI4013,Physiology Honours C,University of Sydney,NSW
PHSI4014,Physiology Honours D,University of Sydney,NSW
PHSI3888,Physiology Interdisciplinary Project,University of Sydney,NSW
PHSI3012,Physiology of Disease,University of Sydney,NSW
PHSI3912,Physiology of Disease (Advanced),University of Sydney,NSW
PHTY5201,Physiotherapy across the Lifespan,University of Sydney,NSW
PHTY3086,Physiotherapy in Multisystem Problems,University of Sydney,NSW
PHTY4226,Physiotherapy in Sport and Recreation,University of Sydney,NSW
PHTY5180,Physiotherapy Practicum 1,University of Sydney,NSW
PHTY5181,Physiotherapy Practicum 2,University of Sydney,NSW
PHTY5182,Physiotherapy Practicum 3,University of Sydney,NSW
PSYC6079,Placement 1,University of Sydney,NSW
ARHT2676,"Planetary Art: Nature, Ecology, Environment",University of Sydney,NSW
PLAN9010,Planning Dissertation 1,University of Sydney,NSW
PLAN9011,Planning Dissertation 2,University of Sydney,NSW
PLAN9061,"Planning Principles, Systems and Practice",University of Sydney,NSW
PLAN9018,Planning Report,University of Sydney,NSW
BIOL3019,Plant Protection,University of Sydney,NSW
BIOL2031,Plants and Environment,University of Sydney,NSW
PHYS3037,Plasma and Astrophysics,University of Sydney,NSW
PHYS3937,Plasma and Astrophysics (Advanced),University of Sydney,NSW
PHIL2613,Plato and Aristotle,University of Sydney,NSW
EDMT5704,Play and Pedagogy in Early Childhood,University of Sydney,NSW
MECO6941,Podcasting,University of Sydney,NSW
ECOP4002,Political Economy Honours B,University of Sydney,NSW
ECOP4004,Political Economy Honours D,University of Sydney,NSW
ECOP4013,Political Economy Honours Thesis 1,University of Sydney,NSW
ECOP3022,Political Economy of Gender,University of Sydney,NSW
PHIL2635,Political Philosophy,University of Sydney,NSW
MECO6912,Political Public Relations,University of Sydney,NSW
MUSC2654,Popular Music,University of Sydney,NSW
MUSC2664,Popular Music and the Moving Image,University of Sydney,NSW
MUSC1300,Popular Music Ensemble,University of Sydney,NSW
MUED4006,Popular Music Studies,University of Sydney,NSW
NURS1003,Population Health to Personal Healthcare,University of Sydney,NSW
GDMP1013,Population Medicine 1,University of Sydney,NSW
MDMP5113,Population Medicine 1,University of Sydney,NSW
GDMP1023,Population Medicine 2,University of Sydney,NSW
MDMP5123,Population Medicine 2,University of Sydney,NSW
MDMP5213,Population Medicine 3,University of Sydney,NSW
GDMP2023,Population Medicine 4,University of Sydney,NSW
MDMP5223,Population Medicine 4,University of Sydney,NSW
GDMP3018,Population Medicine 7,University of Sydney,NSW
MDMP5318,Population Medicine 7,University of Sydney,NSW
MDMP5418,Population Medicine 8,University of Sydney,NSW
DENT5015,Population Oral Health,University of Sydney,NSW
EDUF3031,Positive Approaches to Special Education,University of Sydney,NSW
PSYC4727,Positive Organisational Coaching,University of Sydney,NSW
ANTH2600,Poverty and Inequality,University of Sydney,NSW
ELEC3204,Power Electronics and Applications,University of Sydney,NSW
ELEC9204,Power Electronics and Applications,University of Sydney,NSW
ELEC5211,Power System Dynamics and Control,University of Sydney,NSW
ELEC5212,Power System Planning and Markets,University of Sydney,NSW
ELEC5204,Power Systems Analysis and Protection,University of Sydney,NSW
OPSC5020,Practical Cataract and Refractive Surgery,University of Sydney,NSW
PHIL2617,Practical Ethics,University of Sydney,NSW
ELEC4702,Practical Experience,University of Sydney,NSW
ENGG4000,Practical Experience,University of Sydney,NSW
OPSC5028,Practical International Ophthalmology 1,University of Sydney,NSW
OPSC5029,Practical International Ophthalmology 2,University of Sydney,NSW
ELEC1004,Practical Intro to Electrical Engineering,University of Sydney,NSW
CPNO1603,Practical Keyboard Skills 1,University of Sydney,NSW
CPNO1604,Practical Keyboard Skills 2,University of Sydney,NSW
OPSC5004,Practical Ophthalmic Science,University of Sydney,NSW
EXSS2029,Practice in Clinical Exercise Physiology,University of Sydney,NSW
DESC9152,Practice of Lighting Design,University of Sydney,NSW
PUBH5040,Practice Placement in Public Health,University of Sydney,NSW
PUBH5041,Practice Placement in Public Health 1,University of Sydney,NSW
PUBH5042,Practice Placement in Public Health 2,University of Sydney,NSW
EXSS5068,Practicum 1,University of Sydney,NSW
EXSS5070,Practicum 3,University of Sydney,NSW
EXSS5071,Practicum 4,University of Sydney,NSW
SLEE5024,Practicum II,University of Sydney,NSW
EXSS3052,Practicum with Low Risk Clients,University of Sydney,NSW
EDMT6012,Practitioner Research,University of Sydney,NSW
LNGS3702,Pragmatics - Meaning in Use,University of Sydney,NSW
EMUS1670,Pre-Baroque Practice,University of Sydney,NSW
MDMP5435,Pre-Internship,University of Sydney,NSW
GDMP4025,Pre-Internship Term,University of Sydney,NSW
MDMP5425,Pre-Internship Term,University of Sydney,NSW
LAWS6836,"Precedent, Interpretation and Probability",University of Sydney,NSW
QBUS6840,Predictive Analytics,University of Sydney,NSW
OLET2138,Presentation Skills: Public Speaking,University of Sydney,NSW
OLET1901,Presentation Skills: Speaking Formally,University of Sydney,NSW
OLET2140,Presentation Skills: Speaking in Class,University of Sydney,NSW
OLET5401,Presenting your research,University of Sydney,NSW
DENT5013,Preventative Dentistry,University of Sydney,NSW
PHTY2060,Preventative Health Care,University of Sydney,NSW
DENT5243,Prevention in Special Needs Dentistry,University of Sydney,NSW
DENT5033,Preventive Dentistry 1,University of Sydney,NSW
DENT5037,Preventive Dentistry 2,University of Sydney,NSW
NURS5097,Primary Health Care,University of Sydney,NSW
GPPC5001,Primary Health Care Fundamentals,University of Sydney,NSW
EDUP4008,Primary Languages B,University of Sydney,NSW
EDMT5683,Primary Mathematics 1,University of Sydney,NSW
EDMT6628,Primary Mathematics 2,University of Sydney,NSW
EDUP4081,Primary Mathematics Specialisation A,University of Sydney,NSW
EDUP1005,Primary Science and Technology 1,University of Sydney,NSW
EDUP2015,Primary Science and Technology 2,University of Sydney,NSW
PERF1601,Principal Study 1,University of Sydney,NSW
PERF5005,Principal Study 1,University of Sydney,NSW
PERF1602,Principal Study 2,University of Sydney,NSW
PERF2623,Principal Study 3,University of Sydney,NSW
PERF5623,Principal Study 3,University of Sydney,NSW
PERF2223,Principal Study 3 (Extended),University of Sydney,NSW
PERF2624,Principal Study 4,University of Sydney,NSW
PERF2224,Principal Study 4 (Extended),University of Sydney,NSW
PERF3625,Principal Study 5,University of Sydney,NSW
PERF3205,Principal Study 5 (Extended),University of Sydney,NSW
PERF3626,Principal Study 6,University of Sydney,NSW
PERF3206,Principal Study 6 (Extended),University of Sydney,NSW
PERF4207,Principal Study 7 (Extended),University of Sydney,NSW
PERF4208,Principal Study 8 (Extended),University of Sydney,NSW
VETS6204,Principles of Animal Disease A,University of Sydney,NSW
ECMT5001,Principles of Econometrics,University of Sydney,NSW
ECON1040,Principles of Economics,University of Sydney,NSW
ARCH9074,Principles of Heritage Conservation,University of Sydney,NSW
ANAT2008,Principles of Histology,University of Sydney,NSW
MECO1003,Principles of Media Writing,University of Sydney,NSW
LAWS6990,Principles of Oil and Gas Law,University of Sydney,NSW
INFO3616,Principles of Security and Security Eng,University of Sydney,NSW
BSTA5002,Principles of Statistical Inference (PSI),University of Sydney,NSW
ECON6024,Private Equity,University of Sydney,NSW
LAWS5017,Private International Law A,University of Sydney,NSW
LAWS5157,Private International Law B,University of Sydney,NSW
PHIL2620,Probability and Decision Theory,University of Sydney,NSW
STAT2011,Probability and Estimation Theory,University of Sydney,NSW
STAT2911,Probability and Statistical Models (Adv),University of Sydney,NSW
CHNG9302,Process Dynamics and Control,University of Sydney,NSW
CHNG3802,Process Dynamics and Control,University of Sydney,NSW
CHNG3801,Process Plant Design,University of Sydney,NSW
CHNG9301,Process Plant Design,University of Sydney,NSW
CHNG5001,Process Systems Engineering,University of Sydney,NSW
AFNR4001,Professional Development,University of Sydney,NSW
AVBS3000,Professional Development,University of Sydney,NSW
MUED3606,Professional Experience 2,University of Sydney,NSW
MUED4633,Professional Experience 3,University of Sydney,NSW
EDSE3073,Professional Experience A,University of Sydney,NSW
EDUP2010,Professional Experiences 2 (Primary),University of Sydney,NSW
EDUP3007,Professional Experiences 3 (Primary),University of Sydney,NSW
CSCD4052,Professional Issues,University of Sydney,NSW
MRTY3122,Professional Issues and Leadership,University of Sydney,NSW
MUED4632,Professional Issues in Music Education,University of Sydney,NSW
EXSS3045,Professional Practice,University of Sydney,NSW
SEXH5406,Professional Practice,University of Sydney,NSW
PHAR4821,Professional Practice,University of Sydney,NSW
PHAR5727,Professional Practice,University of Sydney,NSW
LNGS7501,Professional Practice,University of Sydney,NSW
NURS6032,Professional Practice (MN),University of Sydney,NSW
NURS3016,Professional Practice - (BN[AS]),University of Sydney,NSW
OCCP2086,Professional Practice 2,University of Sydney,NSW
OCCP1100,Professional Practice I,University of Sydney,NSW
OCCP3061,Professional Practice IIIA,University of Sydney,NSW
OCCP3065,Professional Practice IIIB,University of Sydney,NSW
INFO5990,Professional Practice in IT,University of Sydney,NSW
PERF2622,Professional Practice Internship,University of Sydney,NSW
PERF3610,Professional Practice Internship 2,University of Sydney,NSW
OCCP4088,Professional Practice IV,University of Sydney,NSW
OCCP4092,Professional Practice IVH,University of Sydney,NSW
MECO6935,Professional Project,University of Sydney,NSW
VETS6102,Professional Skills 1A,University of Sydney,NSW
VETS6106,Professional Skills 1B,University of Sydney,NSW
VETS6202,Professional Skills 2A,University of Sydney,NSW
EDMT5625,Professional Studies 1 (Psychology),University of Sydney,NSW
EDMT5675,Professional Studies 2 (Psychology),University of Sydney,NSW
AHCD1016,Professional Studies Support (1A),University of Sydney,NSW
AHCD1017,Professional Studies Support (1B),University of Sydney,NSW
AHCD2009,Professional Studies Support (2),University of Sydney,NSW
OLET2119,Professionalism in the Workplace,University of Sydney,NSW
EDPA5013,Program Evaluation,University of Sydney,NSW
EDMT6533,Programming across the K-6 Curriculum,University of Sydney,NSW
COMP3109,Programming Languages and Paradigms,University of Sydney,NSW
COMP2022,"Programming Languages, Logic and Models",University of Sydney,NSW
MEDF5301,Project (Advanced Masters),University of Sydney,NSW
MEDF5302,Project (Advanced Masters) (Part A),University of Sydney,NSW
MEDF5303,Project (Advanced Masters) (Part B),University of Sydney,NSW
AMME3110,Project A,University of Sydney,NSW
ENGG2855,Project Acceptance,University of Sydney,NSW
PMGT6850,Project and Program Management Capstone,University of Sydney,NSW
PMGT6883,Project and Program Management Thesis A,University of Sydney,NSW
PMGT6884,Project and Program Management Thesis B,University of Sydney,NSW
CIVL2812,Project Appraisal,University of Sydney,NSW
AMME4110,Project B,University of Sydney,NSW
PMGT2821,Project Conflict Management,University of Sydney,NSW
ENGG5812,Project Delivery Approaches,University of Sydney,NSW
PMGT5873,Project Economics and Finance,University of Sydney,NSW
PMGT6873,Project Economics and Investment,University of Sydney,NSW
CIVL4815,Project Formulation,University of Sydney,NSW
ENGG1860,Project Initiation and Scope,University of Sydney,NSW
PMGT5875,Project Innovation Management,University of Sydney,NSW
PMGT6872,Project Leadership and Communications,University of Sydney,NSW
PMGT5860,Project Leadership Thesis A,University of Sydney,NSW
PMGT5861,Project Leadership Thesis B,University of Sydney,NSW
INFS5001,Project Management,University of Sydney,NSW
PMGT5850,Project Management Capstone Project,University of Sydney,NSW
PMGT3850,Project Management Capstone Project A,University of Sydney,NSW
PMGT3851,Project Management Capstone Project B,University of Sydney,NSW
PMGT5851,Project Management Dissertation A,University of Sydney,NSW
PMGT5852,Project Management Dissertation B,University of Sydney,NSW
PMGT4850,Project Management Honours Project A,University of Sydney,NSW
PMGT4851,Project Management Honours Project B,University of Sydney,NSW
MMGT6013,Project Management in Context,University of Sydney,NSW
INFS6030,Project Management in Practice,University of Sydney,NSW
PMGT5883,Project Management Thesis A,University of Sydney,NSW
PMGT5884,Project Management Thesis B,University of Sydney,NSW
PMGT2801,Project Placement B,University of Sydney,NSW
PMGT6885,Project Placement Special Topic,University of Sydney,NSW
PMGT6871,Project Planning and Governance,University of Sydney,NSW
QBUS3350,Project Planning and Management,University of Sydney,NSW
PMGT5871,Project Process Planning and Control,University of Sydney,NSW
CIVL4814,Project Procurement and Tendering,University of Sydney,NSW
PMGT5891,Project Risk Management,University of Sydney,NSW
CIVL3805,"Project Scope, Time and Cost Management",University of Sydney,NSW
ENGG1865,"Project Time, Cost and Resources",University of Sydney,NSW
MATH3888,Projects in Mathematics,University of Sydney,NSW
NURS5099,Promoting Health and Care in the Community,University of Sydney,NSW
BADP3002,Property and the Built Environment,University of Sydney,NSW
AERO9261,Propulsion,University of Sydney,NSW
AERO8261,Propulsion,University of Sydney,NSW
AERO3261,Propulsion,University of Sydney,NSW
MDMP5336,Psychiatry and Addiction Medicine,University of Sydney,NSW
PAIN5016,Psychological Approaches in Pain Mgmt,University of Sydney,NSW
PSYC1001,Psychology 1001,University of Sydney,NSW
PSYC1002,Psychology 1002,University of Sydney,NSW
PSYC3558,Psychology Exchange,University of Sydney,NSW
PSYC3552,Psychology Exchange,University of Sydney,NSW
PSYC3554,Psychology Exchange,University of Sydney,NSW
PSYC3557,Psychology Exchange,University of Sydney,NSW
PSYC2555,Psychology Exchange,University of Sydney,NSW
PSYC2557,Psychology Exchange,University of Sydney,NSW
PSYC2554,Psychology Exchange,University of Sydney,NSW
PSYC3555,Psychology Exchange,University of Sydney,NSW
PSYC1552,Psychology Exchange,University of Sydney,NSW
PSYC3560,Psychology Exchange,University of Sydney,NSW
PSYC3556,Psychology Exchange,University of Sydney,NSW
PSYC3559,Psychology Exchange,University of Sydney,NSW
PSYC2552,Psychology Exchange,University of Sydney,NSW
PSYC1551,Psychology Exchange,University of Sydney,NSW
PSYC3553,Psychology Exchange,University of Sydney,NSW
PSYC2551,Psychology Exchange,University of Sydney,NSW
PSYC2556,Psychology Exchange,University of Sydney,NSW
PSYC3551,Psychology Exchange,University of Sydney,NSW
BACH5321,Psychology for Graduate Students,University of Sydney,NSW
PSYC4011,Psychology Honours A,University of Sydney,NSW
PSYC4012,Psychology Honours B,University of Sydney,NSW
PSYC4013,Psychology Honours C,University of Sydney,NSW
PSYC4014,Psychology Honours D,University of Sydney,NSW
PSYC3888,Psychology Interdisciplinary Project,University of Sydney,NSW
OLET2602,Psychology of Crime,University of Sydney,NSW
MUED1009,Psychology of Learning and Instruction,University of Sydney,NSW
MUSC2645,Psychology of Music,University of Sydney,NSW
PAIN5011,Psychology of Pain,University of Sydney,NSW
PSYC4731,Psychology of Peak Performance,University of Sydney,NSW
OCCP5222,Psychosocial and Cognitive Strategies,University of Sydney,NSW
PHTY2058,PT in Musculoskeletal Conditions A,University of Sydney,NSW
PHTY2059,PT in Musculoskeletal Conditions B,University of Sydney,NSW
PHTY3081,PT in Musculoskeletal Conditions C,University of Sydney,NSW
PHTY2061,PT in Neurological Conditions A,University of Sydney,NSW
PHTY3082,PT in Neurological Conditions B,University of Sydney,NSW
PHTY2062,PT in Respiratory and Cardiac Conditions A,University of Sydney,NSW
PHTY3087,PT in Respiratory and Cardiac Conditions B,University of Sydney,NSW
ECON6010,Public Economics,University of Sydney,NSW
ANZG6004,Public Financial Management,University of Sydney,NSW
PUBH5430,Public Health Advocacy,University of Sydney,NSW
PHAR5725,Public Health and Pharmaceutical Policy,University of Sydney,NSW
SEXH5419,Public Health Aspects of HIV and STIs,University of Sydney,NSW
PUBH5134,Public Health Capstone,University of Sydney,NSW
PUBH5034,Public Health Capstone,University of Sydney,NSW
PUBH5039,Public Health Nutrition Essentials,University of Sydney,NSW
PUBH5227,Public Health Program Evaluation,University of Sydney,NSW
PUBH5601,Public Health Special Project,University of Sydney,NSW
PUBH5036,Public Health: Critical Challenges,University of Sydney,NSW
SEXH5414,Public Health: Sexual and Reproductive Health,University of Sydney,NSW
LAWS5161,Public Interest Law Clinic,University of Sydney,NSW
LAWS3461,Public Interest Law Clinic,University of Sydney,NSW
LAWS5005,Public International Law,University of Sydney,NSW
LAWS1023,Public International Law,University of Sydney,NSW
LAWS1021,Public Law,University of Sydney,NSW
LAWS5007,Public Law,University of Sydney,NSW
MECO6913,"Public Opinion, Policy and Public Sphere",University of Sydney,NSW
LAWS6257,Public Policy,University of Sydney,NSW
VETS5362,Public Practice,University of Sydney,NSW
MECO2603,Public Relations,University of Sydney,NSW
VETS6408,"Public, Industry, or Community Placement",University of Sydney,NSW
MECO6930,Publication Design,University of Sydney,NSW
MATH4305,Pure Mathematics (STABEX),University of Sydney,NSW
MATH4306,Pure Mathematics (STABEX),University of Sydney,NSW
MATH4301,Pure Mathematics Honours A,University of Sydney,NSW
MATH4303,Pure Mathematics Honours C,University of Sydney,NSW
MATH4304,Pure Mathematics Honours D,University of Sydney,NSW
SSPS6002,Qualitative Methods in the Social Sciences,University of Sydney,NSW
PUBH5505,Qualitative Research in Health,University of Sydney,NSW
BACH5255,Qualitative Research Methods,University of Sydney,NSW
BUSS7903,Qualitative Research Methods,University of Sydney,NSW
ENGG5203,Quality Engineering and Management,University of Sydney,NSW
NURS5077,Quality Use of Medicines in Practice,University of Sydney,NSW
BUSS1020,Quantitative Business Analysis,University of Sydney,NSW
SCLG3702,Quantitative Methods,University of Sydney,NSW
QBUS5002,Quantitative Methods for Accounting,University of Sydney,NSW
QBUS5001,Quantitative Methods for Business,University of Sydney,NSW
ECON1003,Quantitative Methods in Economics,University of Sydney,NSW
SSPS6001,Quantitative Methods in the Social Sciences,University of Sydney,NSW
SSPS4001,Quantitative Methods in the Social Sciences,University of Sydney,NSW
PMGT6867,Quantitative Methods: Project Management,University of Sydney,NSW
BUSS7902,Quantitative Research Methods,University of Sydney,NSW
PHYS3934,"Quantum, Statistical and Comp Phys (Adv)",University of Sydney,NSW
PHYS3034,"Quantum, Statistical and Comp Physics",University of Sydney,NSW
ANTH2629,Race and Ethnic Relations,University of Sydney,NSW
INDG3003,"Race, Racism and Indigenous Australia",University of Sydney,NSW
PHYS5012,Radiation Physics and Dosimetry,University of Sydney,NSW
MRTY2102,Radiographic Evaluation 1,University of Sydney,NSW
MRTY2106,Radiographic Evaluation 2,University of Sydney,NSW
MRTY4039,Radiographic Evaluation 3,University of Sydney,NSW
MRTY5098,Radiographic Image Interpretation A,University of Sydney,NSW
MRTY5099,Radiographic Image Interpretation B,University of Sydney,NSW
MRTY5100,Radiographic Image Interpretation C,University of Sydney,NSW
MRTY2101,Radiographic Science 1,University of Sydney,NSW
MRTY2105,Radiographic Science 2,University of Sydney,NSW
MRTY3120,Radiographic Science 3,University of Sydney,NSW
MRTY2104,Radiography Work Integrated Learning 1,University of Sydney,NSW
MRTY4038,Radiography Work Integrated Learning 5,University of Sydney,NSW
MRTY4040,Radiography Work Integrated Learning 6,University of Sydney,NSW
MRTY4042,Radiography Work Integrated Learning 7,University of Sydney,NSW
MRTY4044,Radiography Work Integrated Learning 8,University of Sydney,NSW
OLET1401,Radiological Interpretation: the Chest,University of Sydney,NSW
PHYS5005,Radiotherapy Physics,University of Sydney,NSW
INDG3005,Re-awakening Australian Languages,University of Sydney,NSW
CHNG3803,Reaction Engineering,University of Sydney,NSW
CHNG9303,Reaction Engineering,University of Sydney,NSW
EDUF4044,Reading and Applying Educational Research,University of Sydney,NSW
OLET1625,Reading and Writing Mathematics,University of Sydney,NSW
BBCL1001,"Reading Bible: Narrative, Law and Ritual",University of Sydney,NSW
CHNS2641,Reading Chinese Philosophy,University of Sydney,NSW
ANTH3602,Reading Ethnography,University of Sydney,NSW
HBRW2631,Reading Hebrew 1,University of Sydney,NSW
LAWS5012,Real Property,University of Sydney,NSW
LAWS2017,Real Property,University of Sydney,NSW
PHIL3662,Reality Time and Possibility M'physics Adv,University of Sydney,NSW
PHIL1011,"Reality, Ethics and Beauty",University of Sydney,NSW
PHIL2622,"Reality, Time and Possibility: Metaphysics",University of Sydney,NSW
BBCL4113,Rebels in the Desert - Reading Numbers,University of Sydney,NSW
CPNO3611,Recital Preparation 1,University of Sydney,NSW
CPNO3612,Recital Preparation 2,University of Sydney,NSW
CPNO3613,Recital Preparation 3,University of Sydney,NSW
LAWS3509,Redfern Legal Centre Clinic,University of Sydney,NSW
LAWS5209,Redfern Legal Centre Clinic,University of Sydney,NSW
PSYC6086,Reflective Practice and Placement 2,University of Sydney,NSW
OCCP5242,Reflexivity and OT Professional Practice,University of Sydney,NSW
PMGT2822,Reframing Projects,University of Sydney,NSW
LAWS6198,Refugee Law,University of Sydney,NSW
VETS5366,Regional Experience,University of Sydney,NSW
PUBH5217,Regression Modelling,University of Sydney,NSW
CLAW6032,Regulating Innovation and Distribution,University of Sydney,NSW
CLAW3206,Regulation of Mergers and Acquisitions,University of Sydney,NSW
BMET5992,Regulatory Affairs in the Medical Industry,University of Sydney,NSW
PRFM3961,Rehearsal Studies,University of Sydney,NSW
PRFM5902,Rehearsal Studies,University of Sydney,NSW
RLST1002,"Religion: Texts, Life and Tradition",University of Sydney,NSW
RLST4011,Religious Studies Honours A,University of Sydney,NSW
RLST4012,Religious Studies Honours B,University of Sydney,NSW
RLST4013,Religious Studies Honours C,University of Sydney,NSW
RLST4014,Religious Studies Honours D,University of Sydney,NSW
AFNR5502,"Remote Sensing, GIS and Land Management",University of Sydney,NSW
PHSI3010,"Reproduction, Development and Disease",University of Sydney,NSW
PHSI3910,"Reproduction, Development and Disease Adv",University of Sydney,NSW
SDDM5114,Research 1,University of Sydney,NSW
SDDM5124,Research 2,University of Sydney,NSW
SDDM5214,Research 3,University of Sydney,NSW
SDDM5224,Research 4,University of Sydney,NSW
SDDM5314,Research 5,University of Sydney,NSW
SDDM5324,Research 6,University of Sydney,NSW
SDDM5414,Research 7,University of Sydney,NSW
RSCH7000,Research Administrative Unit of Study,University of Sydney,NSW
VETS6103,Research and Enquiry 1A,University of Sydney,NSW
VETS6107,Research and Enquiry 1B,University of Sydney,NSW
VETS6203,Research and Enquiry 2A,University of Sydney,NSW
VETS6207,Research and Enquiry 2B,University of Sydney,NSW
VETS6307,Research and Enquiry 3A,University of Sydney,NSW
VETS6313,Research and Enquiry 3B,University of Sydney,NSW
INDH5224,Research and Evaluation,University of Sydney,NSW
NURS6030,Research and Evidence,University of Sydney,NSW
AFNR5906,Research Communication,University of Sydney,NSW
BUSS7901,Research Design,University of Sydney,NSW
WORK6120,Research Essay,University of Sydney,NSW
DESC9300,Research in Arch. and Design Science,University of Sydney,NSW
SANS4113,Research in Classical Indian Languages,University of Sydney,NSW
SANS4114,Research in Classical Indian Literature,University of Sydney,NSW
GRMN3613,Research in German as a Foreign Language,University of Sydney,NSW
NURS5069,Research in Nursing and Health Care,University of Sydney,NSW
ECOP3912,Research in Political Economy,University of Sydney,NSW
CSCD5032,Research Led Practice,University of Sydney,NSW
PRFM4113,Research Methodologies 1,University of Sydney,NSW
PHYS5035,Research Methodology and Project A,University of Sydney,NSW
PHYS5036,Research Methodology and Project B,University of Sydney,NSW
PHAR4815,Research Methods,University of Sydney,NSW
MECO4114,Research Methods,University of Sydney,NSW
MECO6939,Research Methods,University of Sydney,NSW
ARCH4009,Research Methods in Architecture,University of Sydney,NSW
DENT6000,Research Methods in Dentistry,University of Sydney,NSW
EDPJ5022,Research Methods in Language Studies,University of Sydney,NSW
AHCD1015,Research Methods Support (1),University of Sydney,NSW
AHCD2011,Research Methods Support (2B),University of Sydney,NSW
AFNR5905,Research Paper,University of Sydney,NSW
VETS7018,Research Paper A,University of Sydney,NSW
VETS7019,Research Paper B,University of Sydney,NSW
VETS7038,Research Paper C,University of Sydney,NSW
VETS7039,Research Paper D,University of Sydney,NSW
MECO3673,Research Practices,University of Sydney,NSW
ECOP6033,Research Project,University of Sydney,NSW
PSYC6076,Research Project 1,University of Sydney,NSW
PSYC6077,Research Project 2,University of Sydney,NSW
AMED4103,Research Project A,University of Sydney,NSW
AFNR4101,Research Project A,University of Sydney,NSW
AVBS4015,Research Project A,University of Sydney,NSW
BETH5301,Research Project A,University of Sydney,NSW
AMED4104,Research Project B,University of Sydney,NSW
AVBS4016,Research Project B,University of Sydney,NSW
BETH5302,Research Project B,University of Sydney,NSW
AMED4105,Research Project C,University of Sydney,NSW
AVBS4017,Research Project C,University of Sydney,NSW
AMED4106,Research Project D,University of Sydney,NSW
AVBS4018,Research Project D,University of Sydney,NSW
AMED4107,Research Project E,University of Sydney,NSW
AMED4108,Research Project F,University of Sydney,NSW
PSYC5016,Research Project in Applied Psychology A,University of Sydney,NSW
PSYC5017,Research Project in Applied Psychology B,University of Sydney,NSW
AFNR5904,Research Proposal and Approach,University of Sydney,NSW
BUSS7908,Research Readings Seminar,University of Sydney,NSW
AFNR5901,Research Review,University of Sydney,NSW
AMED4101,Research Skills and Processes,University of Sydney,NSW
MCGY5610,Research Skills for Music Performance,University of Sydney,NSW
GRKA4102,Research Skills in Greek Poetry,University of Sydney,NSW
GRKA4101,Research Skills in Greek Prose,University of Sydney,NSW
LATN4101,Research Skills in Latin Poetry,University of Sydney,NSW
LATN4102,Research Skills in Latin Prose,University of Sydney,NSW
PHIL4104,Research Topics in German Philosophy,University of Sydney,NSW
EDUF3136,Research with Young Children,University of Sydney,NSW
PSYC6089,"Research, Ethics and Professional Practice",University of Sydney,NSW
MCGY5604,Researching Creative Process,University of Sydney,NSW
ARIN3620,Researching Digital Cultures,University of Sydney,NSW
