code,title
EDF5175,EDF5175 Psychology education in the secondary years A
EDF5176,EDF5176 Psychology education in the secondary years B
EDF5177,EDF5177 Social education in the secondary years A
EDF5178,EDF5178 Social education in the secondary years B
EDF5179,EDF5179 Visual art and design education in the secondary years 1A
EDF5180,EDF5180 Visual art and design education in the secondary years 1B
EDF5181,EDF5181 Visual art and design education in the secondary years 2A
EDF5182,EDF5182 Visual art and design education in the secondary years 2B
EDF5183,EDF5183 Teaching specialism in secondary education A
EDF5184,EDF5184 Teaching specialism in secondary education B
EDF5301,EDF5301 Introduction to STEM education
EDF5302,"EDF5302 Content, pedagogy and pedagogical content knowledge in STEM education"
EDF5303,EDF5303 Digital foundations of STEM education
EDF5304,EDF5304 Contemporary practices of STEM education
EDF5307,EDF5307 Leading schools 1
EDF5308,EDF5308 Leading schools 2
EDF5309,EDF5309 Education leadership project
EDF5513,EDF5513 Evidence-based counselling in practice
EDF5514,EDF5514 Applied psychological assessment and psychopathology
EDF5515,EDF5515 Applied ethics and research practice
EDF5516,EDF5516 Clinical and therapeutic interventions
EDF5517,EDF5517 Professional experience in psychology
EDF5530,"EDF5530 Counselling skills for individuals, couples and groups"
EDF5531,EDF5531 Cognitive behaviour therapies
EDF5532,EDF5532 Ethics for counsellors
EDF5533,EDF5533 Informing practice through research
EDF5534,EDF5534 Supervised professional counselling practice
EDF5540,EDF5540 Children and adolescents counselling
EDF5541,EDF5541 Personnel and career development counselling
EDF5542,EDF5542 Counselling skills: Individuals and couples
EDF5543,EDF5543 Ethics and professional issues in counselling and psychology
EDF5544,EDF5544 Group counselling skills and psychotherapy
EDF5545,EDF5545 Cognitive behaviour therapy
EDF5546,EDF5546 Advanced personnel and career development counselling
EDF5547,"EDF5547 Counselling research design, statistics and program evaluation"
EDF5550,EDF5550 Advanced research project in counselling
EDF5551,EDF5551 Psychological assessment and measurement
EDF5552,EDF5552 Counselling practicum
EDF5553,EDF5553 Research project in counselling
EDF5554,EDF5554 Counselling internship
EDF5561,EDF5561 Clinical case formulation
EDF5562,EDF5562 Ethics for professional practice
EDF5563,EDF5563 Cognitive assessment
EDF5564,EDF5564 Research applications for practitioners
EDF5565,EDF5565 Psychopathology and personality
EDF5566,EDF5566 Evidence-based interventions: Cognitive behaviour therapies
EDF5567,EDF5567 Contemporary psychological practice
EDF5568,EDF5568 Professional experience in psychology
EDF5613,EDF5613 Research approaches in education
EDF5614,EDF5614 Research project in education
EDF5620,EDF5620 Leading education and work
EDF5621,"EDF5621 Challenging curriculum, pedagogy and assessment"
EDF5622,EDF5622 Developing learners and learning
EDF5623,EDF5623 Deepening education and sustainability
EDF5632,EDF5632 Understanding inclusion in learning communities
EDF5635,EDF5635 Leading capable organisations
EDF5636,EDF5636 Leading organisational decision making
EDF5637,EDF5637 Inner leadership: Understanding self and others
EDF5640,"EDF5640 Language, culture and curriculum"
EDF5641,EDF5641 Pedagogy and assessment in TESOL
EDF5642,EDF5642 Bilingualism and content-based programs
EDF5645,EDF5645 Educating the gifted
EDF5646,EDF5646 Talent development and diversity
EDF5647,EDF5647 Technology and education key issues and debates
EDF5648,EDF5648 Instructional design: Harnessing digital technologies for learning
EDF5649,EDF5649 Language and literacies across educational contexts
EDF5650,"EDF5650 Literacy leadership in schools, workplaces and communities"
EDF5651,EDF5651 Developing expertise in mathematics education
EDF5652,EDF5652 Understanding research and leadership in science education
EDF5653,EDF5653 Research perspectives in music education
EDF5654,EDF5654 Teaching music: Theory and practice
EDF5655,EDF5655 Expertise in teaching
EDF5656,EDF5656 Practising inclusion
EDF5657,EDF5657 Indigenous perspectives in professional practice
EDF5658,"EDF5658 Young people: Culture, communities and education"
EDF5659,EDF5659 Building partnerships with families and communities
EDF5661,EDF5661 Designing learning for adults
EDF5662,"EDF5662 Leading local, rural and regional learning and participation"
EDF5663,EDF5663 Education and globalisation in the Asian century
EDF5664,EDF5664 Learning through participation
EDF5665,"EDF5665 Environmental education, design and learning for sustainability"
EDF5666,"EDF5666 Education, development and ecological sustainability"
EDF5667,EDF5667 Positive behaviour support
EDF5670,EDF5670 Leadership studies
EDF5671,EDF5671 Leadership challenge project
EDF5672,EDF5672 Leadership in educational technology practices
EDF5673,EDF5673 Leading mathematics and numeracy education
EDF5674,EDF5674 Engaging with practices of contemporary science
EDF5678,EDF5678 Leading learning communities
EDF5680,EDF5680 Behaviour analysis: Concepts and foundations
EDF5681,EDF5681 Behaviour analysis: Implementation and experimental methods
EDF5682,EDF5682 Applications of behaviour analysis in diverse contexts
EDF5691,EDF5691 Professional project
EDF5692,EDF5692 Professional practice in special and inclusive education
EDF5693,EDF5693 Using and evaluating research evidence
EDF5694,EDF5694 Taking a stand in education debates
EDF5695,EDF5695 Self-study as professional inquiry
EDF5696,EDF5696 Professional practice for teachers of TESOL
EDF5699,EDF5699 Extended teaching practice
EDF5720,EDF5720 Developmental psychology and counselling and research
EDF5721,EDF5721 Clinical interventions in educational and developmental psychology
EDF5722,"EDF5722 Cognitive, personality and educational assessment"
EDF5723,EDF5723 Exceptionality: Assessment and intervention
EDF5731,EDF5731 Clinical placement in psychology 1
EDF5732,EDF5732 Clinical placement in psychology 2
EDF5733,EDF5733 Clinical placement in psychology 3
EDF5741,EDF5741 Psychology thesis part 1
EDF5742,EDF5742 Psychology thesis part 2
EDF5743,EDF5743 Psychology thesis extension
EDF5810,EDF5810 VCAL and VET at school
EDF5814,EDF5814 Creative research approaches
EDF5904,"EDF5904 Children, families, communities"
EDF5905,EDF5905 Early years literacy and numeracy
EDF5925,EDF5925 Early years professional experience 1
EDF5926,EDF5926 Early years professional experience 2
EDF5927,EDF5927 Early years professional experience 3
EDF5928,EDF5928 Early years professional experience 4
EDF5931,EDF5931 Primary professional experience 1
EDF5932,EDF5932 Primary professional experience 2
EDF5933,EDF5933 Primary professional experience 3
EDF5934,EDF5934 Primary professional experience 4
EDF5935,EDF5935 Primary professional experience 5
EDF5936,EDF5936 Primary professional experience 6
EDF5941,EDF5941 Secondary professional experience 1
EDF5942,EDF5942 Secondary professional experience 2
EDF5943,EDF5943 Secondary professional experience 3
EDF5944,EDF5944 Secondary professional experience 4
ENE1621,ENE1621 Environmental engineering
ENE2021,ENE2021 Energy and the environment
ENE2503,ENE2503 Materials properties and recycling
ENE3606,ENE3606 The air environment
ENE3608,ENE3608 Environmental impact assessment and management systems
ENE4607,ENE4607 Environmental risk assessment
ENG1001,"ENG1001 Engineering design: Lighter, faster, stronger"
ENG1002,"ENG1002 Engineering design: Cleaner, safer, smarter"
ENG1003,ENG1003 Engineering mobile apps
ENG1005,ENG1005 Engineering mathematics
ENG1021,ENG1021 Spatial communication in engineering
ENG1051,ENG1051 Materials for energy and sustainability
ENG1060,ENG1060 Computing for engineers
ENG1081,ENG1081 Physics for engineering
ENG1090,ENG1090 Foundation mathematics
ENG1210,ENG1210 Introduction to structural engineering
ENG1211,ENG1211 Introduction to engineering systems
ENG2005,ENG2005 Advanced engineering mathematics
ENG2202,ENG2202 Steel structures
ENG2203,ENG2203 Concrete structures
ENG2204,ENG2204 Water systems
ENG2206,ENG2206 Introduction to geoengineering
ENG2207,ENG2207 Waterway engineering
ENG2801,ENG2801 Leadership and innovation
ENG4001,ENG4001 Special studies in engineering 1
ENG4002,ENG4002 Special studies in engineering 2
ENG4700,ENG4700 Engineering technology for biomedical imaging and sensing
ENG5001,ENG5001 Advanced engineering data analysis
ENG5002,ENG5002 Engineering entrepreneurship
ENG5003,ENG5003 Advanced design project A
ENG5004,ENG5004 Advanced design project B
ENG5005,ENG5005 Research methods
ENG5006,ENG5006 Research practice
ENG5007,ENG5007 Translation and commercialisation of medical technologies
ENG5008,ENG5008 Work integrated learning
ENG5881,ENG5881 Minor project
ENG6001,ENG6001 Advanced engineering data analysis
ENG6002,ENG6002 Engineering entrepreneurship
ENG6007,ENG6007 Translation and commercialisation of medical technologies
ENG6009,ENG6009 Communicating research in engineering
ENG6410,ENG6410 Research practice in engineering
ENS5010,ENS5010 Global challenges and sustainability
ENS5020,ENS5020 Perspectives on sustainability
ENS5310,ENS5310 Securing biodiversity and ecosystems
ENS5320,"ENS5320 Climate change, energy and human security"
ENS5330,ENS5330 Water security and environmental pollution
ENS5510,ENS5510 Processes to influence change
ENS5520,ENS5520 Understanding human behaviour to influence change
ENS5530,ENS5530 Leading change for sustainable development
ENS5900,ENS5900 Research thesis in environment and sustainability
ENS5901,ENS5901 Research thesis in environment and sustainability A
ENS5902,ENS5902 Research thesis in environment and sustainability B
ENS5910,ENS5910 Interdisciplinary industry project for sustainable development solutions
ENS5920,ENS5920 Environment and sustainability project
ENS5930,ENS5930 Sustainability internship
ENV1800,ENV1800 Environmental science: A Southeast Asian perspective
ENV2022,ENV2022 Environmental field skills and monitoring
ENV2726,ENV2726 Ecosystems and bioresources
ENV2792,ENV2792 Mathematical models of the environment
ENV3022,ENV3022 Environmental technology
EPM5001,EPM5001 Health indicators and health surveys
EPM5002,EPM5002 Mathematical background for biostatistics
EPM5003,EPM5003 Principles of statistical inference
EPM5004,EPM5004 Linear models
EPM5005,EPM5005 Data management and statistical computing
EPM5006,EPM5006 Clinical biostatistics
EPM5007,EPM5007 Design of randomised controlled trials
EPM5008,EPM5008 Longitudinal and correlated data analysis
EPM5009,EPM5009 Categorical data and generalised linear models
EPM5010,EPM5010 Survival analysis
EPM5011,EPM5011 Biostatistics practical project: double unit
EPM5012,EPM5012 Bioinformatics
EPM5013,EPM5013 Bayesian statistical methods
EPM5014,EPM5014 Probability and distribution theory
EPM5015,EPM5015 Biostatistics practical project: single unit
EPM5023,EPM5023 Foundations of international health
EPP2032,EPP2032 Paramedic clinical practice
ETB1100,ETB1100 Business statistics
ETB2111,ETB2111 Business data modelling
ETC1000,ETC1000 Business and economic statistics
ETC1010,ETC1010 Data modelling and computing
ETC2410,ETC2410 Introductory econometrics
ETC2420,ETC2420 Statistical thinking
ETC2430,ETC2430 Actuarial statistics
ETC2440,ETC2440 Mathematics for economics and business
ETC2520,ETC2520 Probability and statistical inference for economics and business
ETC3250,ETC3250 Business analytics
ETC3400,ETC3400 Principles of econometrics
ETC3410,ETC3410 Applied econometrics
ETC3420,ETC3420 Applied insurance methods
ETC3430,ETC3430 Financial mathematics under uncertainty
ETC3440,ETC3440 Introductory econometrics
ETC3450,ETC3450 Time series analysis for business and economics
ETC3460,ETC3460 Financial econometrics
ETC3510,ETC3510 Modelling in finance and insurance
ETC3520,ETC3520 Foundations of quantitative finance
ETC3530,ETC3530 Contingencies in insurance and pensions
ETC3550,ETC3550 Applied forecasting for business and economics
ETC3555,ETC3555 Statistical machine learning
ETC3580,ETC3580 Advanced statistical modelling
ETC4010,ETC4010 Special reading unit in econometrics honours
ETC4110,ETC4110 Actuarial practice 1
ETC4120,ETC4120 Actuarial practice 2
ETC4130,ETC4130 Asset liability management
ETC4400,ETC4400 Econometric theory
ETC4410,ETC4410 Applied econometrics 2
ETC4420,ETC4420 Microeconometrics
ETC4460,ETC4460 Financial econometrics 2
ETC4541,ETC4541 Bayesian time series econometrics
ETC4860,ETC4860 Honours research project
ETC5010,ETC5010 Special reading unit 2
ETC5020,ETC5020 Special reading unit 3
ETC5242,ETC5242 Statistical thinking
ETC5252,ETC5252 Probability and statistical inference for economics and business
ETC5340,ETC5340 Principles of econometrics
ETC5341,ETC5341 Applied econometrics
ETC5342,ETC5342 Applied insurance methods
ETC5343,ETC5343 Financial mathematics under uncertainty
ETC5345,ETC5345 Time series analysis for business and economics
ETC5346,ETC5346 Financial econometrics
ETC5351,ETC5351 Modelling in finance and insurance
ETC5352,ETC5352 Foundations of quantitative finance
ETC5353,ETC5353 Insurance and pensions
ETC5410,ETC5410 Bayesian time series econometrics
ETC5420,ETC5420 Microeconometrics
ETC5440,ETC5440 Econometric theory
ETC5441,ETC5441 Applied econometrics 2
ETC5460,ETC5460 Financial econometrics 2
ETC5470,ETC5470 Econometrics graduate seminar
ETC5860,ETC5860 Research paper
ETC5900,ETC5900 Business statistics
ETF1100,ETF1100 Business statistics
ETF2011,ETF2011 Quantitative methods for risk analysis
ETF2100,ETF2100 Introductory econometrics
ETF2121,ETF2121 Data analysis in business
ETF2480,ETF2480 Business modelling
ETF2700,ETF2700 Mathematics for business
ETF3200,ETF3200 Applied econometrics
ETF3231,ETF3231 Business forecasting
ETF3300,ETF3300 Quantitative methods for financial markets
ETF3480,ETF3480 Optimisation for managers
ETF3500,ETF3500 High dimensional data analysis
ETF3600,ETF3600 Quantitative models for business research
ETF5010,ETF5010 Special reading unit 2
ETF5020,ETF5020 Special reading unit 3
ETF5200,ETF5200 Applied time series econometrics
ETF5231,ETF5231 Business forecasting
ETF5300,ETF5300 Applied financial econometrics
ETF5320,ETF5320 Applied econometrics
ETF5330,ETF5330 Quantitative methods for financial markets
ETF5480,ETF5480 Optimisation for managers
ETF5500,ETF5500 High dimensional data analysis
ETF5550,ETF5550 Research project
ETF5555,ETF5555 Minor thesis
ETF5600,ETF5600 Quantitative models for business research
ETF5650,ETF5650 Business optimisation skills
ETF5900,ETF5900 Business statistics
ETF5910,ETF5910 Introductory applied econometrics
ETF5912,ETF5912 Data analysis in business
ETF5922,ETF5922 Data visualisation and analytics
ETF5930,ETF5930 Financial econometrics
ETF5952,ETF5952 Quantitative methods for risk analysis
ETF5970,ETF5970 Mathematics for business
ETM5900,ETM5900 Business statistics
ETM5950,ETM5950 Data analytics for business
ETS1102,ETS1102 Business statistics
ETS1200,ETS1200 Quantitative methods for business
ETS2000,ETS2000 Advanced quantitative methods
ETS2010,ETS2010 Introductory probability theory
ETS2111,ETS2111 Business data modelling
ETS2410,ETS2410 Introductory econometrics
ETS3410,ETS3410 Applied econometrics
ETW1000,ETW1000 Business and economic statistics
ETW1010,ETW1010 Data modelling and computing
ETW1100,ETW1100 Introduction to business analytics
ETW2111,ETW2111 Business data modelling
ETW2410,ETW2410 Introductory econometrics
ETW2420,ETW2420 Survey methods and managerial statistics
ETW2440,ETW2440 Business modelling and analytics methods
ETW2472,ETW2472 Project management analytics
ETW3420,ETW3420 Principles of forecasting and applications
ETW3450,ETW3450 Applied time series econometrics
ETW3481,ETW3481 Econometric methods for finance
ETW3482,ETW3482 Data mining for business
ETW3483,ETW3483 Enterprise analytics
ETW3510,ETW3510 Applied econometric methods
ETX2250,ETX2250 Data visualisation and analytics
ETX6500,ETX6500 Statistical inference
ETX6510,ETX6510 Foundations of econometrics
FBS5001,FBS5001 Fundamentals of forensic behavioural science
FBS5002,FBS5002 The role of mental health in criminal offending
FIT1003,FIT1003 IT in organisations
FIT1006,FIT1006 Business information analysis
FIT1008,FIT1008 Introduction to computer science
FIT1013,FIT1013 Digital futures: IT for business
FIT1033,FIT1033 Foundations of 3D
FIT1043,FIT1043 Introduction to data science
FIT1044,FIT1044 Mobile communications 1
FIT1045,FIT1045 Algorithms and programming fundamentals in python
FIT1046,FIT1046 Interactive media foundations
FIT1047,"FIT1047 Introduction to computer systems, networks and security"
FIT1048,FIT1048 Fundamentals of C++
FIT1049,FIT1049 IT professional practice
FIT1050,FIT1050 Web fundamentals
FIT1051,FIT1051 Programming fundamentals in java
FIT1052,FIT1052 Digital futures: IT shaping society
FIT1053,FIT1053 Algorithms and programming in python (advanced)
FIT1054,FIT1054 Computer science (advanced)
FIT1055,FIT1055 IT professional practice and ethics
FIT2001,FIT2001 Systems development
FIT2002,FIT2002 IT project management
FIT2004,FIT2004 Algorithms and data structures
FIT2009,FIT2009 Data structures and algorithms
FIT2014,FIT2014 Theory of computation
FIT2032,FIT2032 Industry-based learning
FIT2034,FIT2034 Computer programming 2
FIT2073,FIT2073 Game design studio 1
FIT2077,FIT2077 Advanced data management
FIT2081,FIT2081 Mobile application development
FIT2082,FIT2082 Computer science research project
FIT2083,FIT2083 Innovation and research in computer science
FIT2085,FIT2085 Introduction to computer science for engineers
FIT2086,FIT2086 Modelling for data analysis
FIT2087,FIT2087 Advanced 3D
FIT2089,FIT2089 Mobile networks
FIT2090,FIT2090 Business information systems and processes
FIT2091,FIT2091 Interactive media studio 1
FIT2092,FIT2092 Interactive media studio 2
FIT2093,FIT2093 Introduction to cyber security
FIT2094,FIT2094 Databases
FIT2095,FIT2095 e-Business software technologies
FIT2096,FIT2096 Games programming 1
FIT2097,FIT2097 Games programming 2
FIT2098,FIT2098 Virtual and augmented reality
FIT2099,FIT2099 Object oriented design and implementation
FIT2100,FIT2100 Operating systems
FIT2101,FIT2101 Software engineering process and management
FIT2102,FIT2102 Programming paradigms
FIT2104,FIT2104 Web database interface
FIT2105,"FIT2105 Creative computing: understanding art, science and technology"
FIT2107,FIT2107 Software quality and testing
FIT2108,FIT2108 Industry based learning seminar
FIT3003,FIT3003 Business intelligence and data warehousing
FIT3031,FIT3031 Network security
FIT3036,FIT3036 Computer science project
FIT3039,FIT3039 Studio project 1
FIT3040,FIT3040 Studio project 2
FIT3045,FIT3045 Industry-based learning
FIT3046,FIT3046 Operating environments
FIT3047,FIT3047 Industry experience studio project 1
FIT3048,FIT3048 Industry experience studio project 2
FIT3077,FIT3077 Software engineering: Architecture and design
FIT3080,FIT3080 Intelligent systems
FIT3081,FIT3081 Image processing
FIT3088,FIT3088 Computer graphics
FIT3094,"FIT3094 Artificial life, artificial intelligence and virtual environments"
FIT3098,FIT3098 Social informatics
FIT3134,FIT3134 Entrepreneurship
FIT3138,FIT3138 Real time enterprise systems
FIT3139,FIT3139 Computational modelling and simulation
FIT3142,FIT3142 Distributed computing
FIT3143,FIT3143 Parallel computing
FIT3145,FIT3145 Game design studio 2
FIT3146,FIT3146 Maker lab
FIT3152,FIT3152 Data analytics
FIT3153,FIT3153 Research-based learning
FIT3154,FIT3154 Advanced data analysis
FIT3155,FIT3155 Advanced data structures and algorithms
FIT3156,FIT3156 Advanced visual effects
FIT3157,FIT3157 Advanced web design
FIT3158,FIT3158 Business decision modelling
FIT3159,FIT3159 Computer architecture
FIT3160,FIT3160 Mobile data management
FIT3161,FIT3161 Computer science project 1
FIT3162,FIT3162 Computer science project 2
FIT3163,FIT3163 Data science project 1
FIT3164,FIT3164 Data science project 2
FIT3165,FIT3165 Computer networks
FIT3167,FIT3167 Mobile communications 2
FIT3168,FIT3168 IT forensics
FIT3169,FIT3169 Immersive environments
FIT3170,FIT3170 Software engineering practice
FIT3171,FIT3171 Databases
FIT3172,FIT3172 Sonics
FIT3173,FIT3173 Software security
FIT3174,FIT3174 IT strategy and governance
FIT3175,FIT3175 Usability
FIT3176,FIT3176 Advanced database design
FIT3178,FIT3178 iOS app development
FIT3179,FIT3179 Data visualisation
FIT3180,FIT3180 Data management for health informatics
FIT3181,FIT3181 Deep learning
FIT3199,FIT3199 Industry work experience
FIT4000,FIT4000 Honours thesis extension
FIT4002,FIT4002 Software engineering industry experience studio project
FIT4003,FIT4003 Software engineering research project
FIT4005,FIT4005 Research methods in information technology
FIT4007,FIT4007 Advanced topics in information systems
FIT4008,FIT4008 Reading unit
FIT4009,FIT4009 Advanced topics in intelligent systems
FIT4010,FIT4010 Advanced topics in algorithms and discrete structures
FIT4012,FIT4012 Advanced topics in computational science
FIT4039,FIT4039 Android and iOS development
FIT4042,FIT4042 Industry-based learning
FIT4165,FIT4165 Computer networks
FIT4441,FIT4441 Honours thesis part 1
FIT4442,FIT4442 Honours thesis part 2
FIT4443,FIT4443 Honours thesis part 3
FIT4444,FIT4444 Honours thesis final
FIT4448,FIT4448 Honours thesis final
FIT5000,FIT5000 Minor thesis extension
FIT5003,FIT5003 Software security
FIT5010,FIT5010 Network protocols standards
FIT5011,FIT5011 Network design and performance
FIT5032,FIT5032 Internet applications development
FIT5034,FIT5034 Quality of service and network management
FIT5037,FIT5037 Network security
FIT5042,FIT5042 Enterprise application development for the web
FIT5046,FIT5046 Mobile and distributed computing systems
FIT5047,FIT5047 Intelligent systems
FIT5057,FIT5057 Project management
FIT5083,FIT5083 Network infrastructure
FIT5086,FIT5086 Organisational informatics
FIT5088,FIT5088 Information and knowledge management systems
FIT5090,FIT5090 Social informatics
FIT5094,FIT5094 IT for management decision making
FIT5097,FIT5097 Business intelligence modelling
FIT5101,FIT5101 Enterprise systems
FIT5102,FIT5102 IT strategy and governance
FIT5104,FIT5104 Information and knowledge management professional practice
FIT5105,FIT5105 Information access and use
FIT5106,FIT5106 Information organisation
FIT5107,FIT5107 Recordkeeping Informatics
FIT5108,FIT5108 Reading unit
FIT5109,FIT5109 Research topic
FIT5120,FIT5120 Industry experience studio project
FIT5122,FIT5122 Professional practice
FIT5124,FIT5124 Advanced topics in security
FIT5125,FIT5125 IT research methods
FIT5126,FIT5126 Masters thesis part 1
FIT5127,FIT5127 Masters thesis part 2
FIT5128,FIT5128 Masters thesis final
FIT5129,"FIT5129 Enterprise IT security - planning, operations and management"
FIT5133,FIT5133 Enterprise architecture and management
FIT5136,FIT5136 Software engineering
FIT5137,FIT5137 Advanced database technology
FIT5138,FIT5138 Advanced software engineering
FIT5139,FIT5139 Advanced distributed and parallel systems
FIT5140,FIT5140 Advanced mobile systems
FIT5141,FIT5141 Advanced topics in information technology
FIT5142,FIT5142 Advanced data mining
FIT5143,FIT5143 IT research methods
FIT5144,FIT5144 Research strategies and skills
FIT5145,FIT5145 Introduction to data science
FIT5146,FIT5146 Data curation and management
FIT5147,FIT5147 Data exploration and visualisation
FIT5148,FIT5148 Big data management and processing
FIT5149,FIT5149 Applied data analysis
FIT5152,FIT5152 User interface design and usability
FIT5159,FIT5159 IT for financial decisions
FIT5160,"FIT5160 Business process modelling, design and simulation"
FIT5163,FIT5163 Information and computer security
FIT5166,FIT5166 Information retrieval systems
FIT5170,"FIT5170 Programming for distributed, parallel and mobile systems"
FIT5171,"FIT5171 System validation and verification, quality and standards"
FIT5178,FIT5178 Applied project management
FIT5183,FIT5183 Mobile and distributed computing systems
FIT5186,FIT5186 Intelligent systems
FIT5187,FIT5187 Wireless networks
FIT5190,FIT5190 Introduction to IT research methods
FIT5191,FIT5191 Network protocols and network security
FIT5192,FIT5192 Enterprise and internet applications development
FIT5194,FIT5194 Computer based global project management
FIT5195,FIT5195 Business intelligence and data warehousing
FIT5196,FIT5196 Data wrangling
FIT5197,FIT5197 Modelling for data analysis
FIT5201,FIT5201 Data analysis algorithms
FIT5202,FIT5202 Data processing for big data
FIT5205,FIT5205 Data in society
FIT5206,FIT5206 Digital continuity
FIT5210,FIT5210 Masters thesis
FIT5211,FIT5211 Algorithms and data structures
FIT5212,FIT5212 Data analysis for semi-structured data
FIT5213,FIT5213 Advanced data analytics case study
FIT5214,FIT5214 Blockchain
FIT6021,FIT6021 Advanced research methods
FIT9123,FIT9123 Introduction to business information systems
FIT9130,FIT9130 Systems analysis and design
FIT9131,FIT9131 Programming foundations in Java
FIT9132,FIT9132 Introduction to databases
FIT9133,FIT9133 Programming foundations in python
FIT9134,FIT9134 Computer architecture and operating systems
FIT9135,FIT9135 Data communications
FNA1111,FNA1111 Introduction to contemporary practices 1
FNA1112,FNA1112 Introduction to contemporary practices 2
FNA2003,FNA2003 3D digital modelling for artists
FNA2111,FNA2111 Contemporary practices 3
FNA2112,FNA2112 Contemporary practices 4
FNA2903,FNA2903 Art and design in film
FNA3111,FNA3111 Contemporary practices 5
FNA3112,FNA3112 Contemporary practices 6
FNA3903,FNA3903 Film practice
FNA4001,FNA4001 Project studies (fine art honours)
FNA4002,FNA4002 Major project (fine art honours)
FNA4011,FNA4011 Studio methodology
FOR3001,FOR3001 Principles of forensic medicine and science
FOR4001,FOR4001 Medical evidence
FOR4002,FOR4002 Injury interpretation
FOR4003,"FOR4003 Ethics, medicine and the law"
FOR4004,FOR4004 Elements of the forensic sciences
FOR5005,FOR5005 Adult sexual assault
FOR5006,FOR5006 Traffic medicine
FOR5007,FOR5007 Elements of forensic toxicology
FOR5008,FOR5008 Custodial medicine
FOR5009,FOR5009 Advanced issues in sexual violence
FOR5010,FOR5010 Project in forensic medicine
FOR5011,FOR5011 Advanced issues in non-accidental injury of children
FOR5012,FOR5012 Child and adolescent sexual abuse
FOR5013,FOR5013 Non accidental injury in childhood
FOR5014,FOR5014 Elements of forensic odontology
FOR5015,FOR5015 Post mortem dental identification: Principles and methods
FOR5016,FOR5016 Clinical forensic odontology
FOR5017,FOR5017 Disaster victim identification (DVI): Principles and methods
FOR5018,FOR5018 Elements of forensic anthropology
FOR5020,FOR5020 Post mortem CT imaging
FOR5021,FOR5021 Mortuary technical science
FOR5022,FOR5022 Advanced methods in forensic science: emerging trends and issues
FOR5023,FOR5023 Quality management in the forensic sciences
FOR5025,FOR5025 Forensic pharmacology
FPA5007,FPA5007 Death investigation
FST1800,FST1800 Fundamentals of food and sensory science
FST1911,FST1911 Introduction to nutrition
FST2810,FST2810 Food bioprocess technology
FST3711,FST3711 Food and industrial microbiology
FST3800,FST3800 Food science internship
FST3810,FST3810 Human nutrition
FST3820,FST3820 Food preservation
FST3830,FST3830 Functional foods
FST3840,FST3840 Food processing
FST3850,FST3850 Food product development
FST4100,FST4100 Food science and technology research project
FST4280,FST4280 Honours coursework in food science and technology
GEN2041,GEN2041 Foundations of genetics
GEN2052,GEN2052 Genomics and population genetics
GEN3030,"GEN3030 Molecular, cellular and developmental genetics"
GEN3040,GEN3040 Genomics and its applications
GEN3051,GEN3051 Medical and forensic genetics
GEN3062,GEN3062 Evolutionary and ecological genetics
GEN3990,GEN3990 Genetics in action research project
GEN5010,GEN5010 Advanced genetics and biotechnology
GHS5841,GHS5841 Research and evidence for practice
GHS5850,GHS5850 Nursing leadership and patient safety
GLS1211,GLS1211 Contemporary glass practices
GLS1231,GLS1231 Contemporary glass blowing practices
GLS2213,GLS2213 Contemporary glass sculpture
GLS2223,GLS2223 Contemporary blown and sculpted glass
GMA1010,GMA1010 Foundations of medical practice
GMA2100,GMA2100 Foundations of medical practice
GMA2200,GMA2200 Principles of medicine
GRS4100,GRS4100 Laboratory skills in reproductive science
GRS4101,GRS4101 Reproductive endocrinology
GRS4102,GRS4102 Gonadal development and function
GRS4103,GRS4103 Pregnancy and parturition
GRS4104,GRS4104 Reproductive health and fertility regulations
GRS4110,GRS4110 Research skills in reproductive science
GRS4201,GRS4201 Comparative reproduction and conservation
GRS4202,GRS4202 Assisted reproductive and genetic technologies
HCS5100,HCS5100 Foundations of health professions education: Clinical Simulation
HEC5870,HEC5870 Advanced health economics A
HEC5871,HEC5871 Advanced health economics B
HEC5970,HEC5970 Introduction to health economics
HEC5973,HEC5973 Economic evaluation in health care
HEC5975,HEC5975 Principles of health economics for developing countries
HEC5979,HEC5979 Health economics
HPE5003,HPE5003 Assessment in health professions education
HPE5015,HPE5015 Leadership and innovations in health professions education
HPE5100,HPE5100 Foundations of health professions education
HSC1100,HSC1100 Introduction to research and evidence
HSC1200,HSC1200 Introduction to public health
HSC1300,HSC1300 Human health and disease
HSC1400,HSC1400 The Australian healthcare system
HSC2100,HSC2100 Emerging challenges in health
HSC2200,HSC2200 Health and the human lifespan
HSC2300,HSC2300 Health promotion and disease prevention
HSC4001,HSC4001 Health science research project 1
HSC4002,HSC4002 Health science research project 2
HSC4011,HSC4011 Advanced studies in public health research
HUP3011,HUP3011 Human pathology 1: Understanding disease processes
HUP3022,HUP3022 Human pathology 2: Pathology of human diseases
HUP3810,HUP3810 Principles of pathology 1
HUP3820,HUP3820 Principles of pathology 2
HUP3990,HUP3990 Human pathology in action research project
IAR1113,IAR1113 Interior architecture studio 1
IAR1114,IAR1114 Interior architecture studio 2
IAR1411,IAR1411 Communication and media
IAR1602,IAR1602 Constructions and environments 1
IAR2115,IAR2115 Interior architecture studio 3
IAR2116,IAR2116 Interior architecture studio 4
IAR2411,IAR2411 Contemporary interior architecture
IAR2601,IAR2601 Constructions and environments 2
IAR2602,IAR2602 Constructions and environments 3
IAR3117,IAR3117 Interior architecture studio 5
