code,title,uni,state
GEOS3014,GIS in Coastal Management,University of Sydney,NSW
GEOS3101,Earth's Structure and Evolution,University of Sydney,NSW
GEOS3103,Environmental and Sedimentary Geology,University of Sydney,NSW
GEOS3104,Earth Imaging,University of Sydney,NSW
GEOS3333,"Geographical Concepts, Skills and Methods",University of Sydney,NSW
GEOS3520,Urban Citizenship and Sustainability,University of Sydney,NSW
GEOS3524,Global Development and Livelihoods,University of Sydney,NSW
GEOS3801,Earth's Structure and Evolutions (Adv),University of Sydney,NSW
GEOS3803,Environmental and Sedimentary Geology(Adv),University of Sydney,NSW
GEOS3804,Earth Imaging (Advanced),University of Sydney,NSW
GEOS3909,Coastal Environments and Processes (Adv),University of Sydney,NSW
GEOS3914,GIS in Coastal Management (Advanced),University of Sydney,NSW
GEOS3920,Urban Citizenship and Sustainability (Adv),University of Sydney,NSW
GEOS3924,Global Development and Livelihoods (Adv),University of Sydney,NSW
GEOS3933,"Geog. Concepts, Skills and Methods (Adv)",University of Sydney,NSW
GLOH5101,Foundations of Global Health,University of Sydney,NSW
GLOH5102,Skills for Working in Global Health,University of Sydney,NSW
GLOH5112,Global Communicable Disease Control,University of Sydney,NSW
GLOH5115,Women's and Children's Health,University of Sydney,NSW
GLOH5124,Humanitarian Crises and Refugee Health,University of Sydney,NSW
GLOH5135,Global Health Systems and Delivery,University of Sydney,NSW
GLOH5136,Nutrition in Global Settings,University of Sydney,NSW
GLOH5201,Global Qualitative Health Research,University of Sydney,NSW
GLOH5219,Global Health Project Management,University of Sydney,NSW
GLOH5301,Global Health Capstone,University of Sydney,NSW
GLOH5303,International Field Placement,University of Sydney,NSW
GOVT1601,Contemp Issues in Pols and Int Relations I,University of Sydney,NSW
GOVT1621,Introduction to International Relations,University of Sydney,NSW
GOVT1641,Introduction to Politics,University of Sydney,NSW
GOVT1661,Politics and Popular Culture,University of Sydney,NSW
GOVT2111,Human Rights and Australian Politics,University of Sydney,NSW
GOVT2112,Modern Political Thought,University of Sydney,NSW
GOVT2119,Southeast Asia: Dilemmas of Development,University of Sydney,NSW
GOVT2225,International Security in 21st Century,University of Sydney,NSW
GOVT2226,International Organisations,University of Sydney,NSW
GOVT2228,Environmental Politics,University of Sydney,NSW
GOVT2603,Media Politics and Political Communication,University of Sydney,NSW
GOVT2617,Introduction to Non-Traditional Security,University of Sydney,NSW
GOVT2901,Contemp Issues in Pols and Int Relations II,University of Sydney,NSW
GOVT2921,Intermediate International Relations,University of Sydney,NSW
GOVT2941,Making Policy in Political Context,University of Sydney,NSW
GOVT2991,Political Analysis,University of Sydney,NSW
GOVT3601,Essential Texts in Politics and IR,University of Sydney,NSW
GOVT3631,Politics of the Global South,University of Sydney,NSW
GOVT3641,"Government, Business and Society",University of Sydney,NSW
GOVT3643,Emotions and Public Policy,University of Sydney,NSW
GOVT3653,The Australian Political Party System,University of Sydney,NSW
GOVT3654,Capitalism and Democracy in East Asia,University of Sydney,NSW
GOVT3655,Latin American Politics,University of Sydney,NSW
GOVT3665,Collateral Damage and The Cost of Conflict,University of Sydney,NSW
GOVT3671,Australian Foreign and Security Policy,University of Sydney,NSW
GOVT3672,American Politics and Foreign Policy,University of Sydney,NSW
GOVT3898,Industry and Community Project,University of Sydney,NSW
GOVT3900,Interdisciplinary Impact,University of Sydney,NSW
GOVT3901,Digital Politics,University of Sydney,NSW
GOVT3980,Democracy and Dictatorship,University of Sydney,NSW
GOVT3986,"Gender, Security and Human Rights",University of Sydney,NSW
GOVT3989,Divided Societies,University of Sydney,NSW
GOVT3993,Power,University of Sydney,NSW
GOVT3995,Politics and Environment: Current Issues,University of Sydney,NSW
GOVT3997,Parliament and Democracy,University of Sydney,NSW
GOVT3999,Terrorism and Organised Crime,University of Sydney,NSW
GOVT4111,Research Methods and Research Design,University of Sydney,NSW
GOVT4112,Topics in International Relations,University of Sydney,NSW
GOVT4113,Topics in Politics,University of Sydney,NSW
GOVT4114,Govt and Int Relations Honours Thesis 1,University of Sydney,NSW
GOVT4115,Govt and Int Relations Honours Thesis 2,University of Sydney,NSW
GOVT6109,Political Regimes and Regime Transition,University of Sydney,NSW
GOVT6111,Chinese Politics,University of Sydney,NSW
GOVT6116,International Organisations,University of Sydney,NSW
GOVT6119,International Security,University of Sydney,NSW
GOVT6123,Globalisation and Governance,University of Sydney,NSW
GOVT6127,Research Project/Essay,University of Sydney,NSW
GOVT6135,Global Environmental Politics,University of Sydney,NSW
GOVT6137,Forces of Change in Int Relations,University of Sydney,NSW
GOVT6139,Research Design,University of Sydney,NSW
GOVT6147,Foundations of International Relations,University of Sydney,NSW
GOVT6148,Dissertation Part 1,University of Sydney,NSW
GOVT6149,Dissertation Part 2,University of Sydney,NSW
GOVT6150,Challenges of Democratic Politics,University of Sydney,NSW
GOVT6156,Strategy and Civil Society,University of Sydney,NSW
GOVT6159,"Emotions, Agenda Setting, and Public Policy",University of Sydney,NSW
GOVT6301,Public Sector Ethics and Corruption,University of Sydney,NSW
GOVT6311,Issues in Public Policy,University of Sydney,NSW
GOVT6316,The Politics of Policy Making,University of Sydney,NSW
GOVT6331,Public Management and Governance,University of Sydney,NSW
GOVT6336,Media Politics,University of Sydney,NSW
GOVT6340,Dissertation Part 1,University of Sydney,NSW
GOVT6341,Dissertation Part 2,University of Sydney,NSW
GOVT6357,International Policy Making,University of Sydney,NSW
GOVT6359,US-China Relations,University of Sydney,NSW
GOVT6405,Government Masters Placement,University of Sydney,NSW
GRKA1600,Introduction to Ancient Greek 1,University of Sydney,NSW
GRKA1601,Introduction to Ancient Greek 2,University of Sydney,NSW
GRKA2600,Intermediate Greek 1,University of Sydney,NSW
GRKA2601,Intermediate Greek 2,University of Sydney,NSW
GRKA2620,Learn to Read Ancient Greek 1,University of Sydney,NSW
GRKA2621,Learn to Read Ancient Greek 2,University of Sydney,NSW
GRKA3007,Later Greek Poetry,University of Sydney,NSW
GRKA3601,The Language of the Greek Bible,University of Sydney,NSW
GRKA3603,Greek Literature and History,University of Sydney,NSW
GRKA3605,Greek Tragedy,University of Sydney,NSW
GRKA3998,Industry and Community Project,University of Sydney,NSW
GRKA3999,Interdisciplinary Impact,University of Sydney,NSW
GRKA7001,Classical Greek for Postgraduates I,University of Sydney,NSW
GRKA7002,Classical Greek for Postgraduates II,University of Sydney,NSW
GRMN1001,German 1,University of Sydney,NSW
GRMN1002,German 2,University of Sydney,NSW
GRMN2003,German 3,University of Sydney,NSW
GRMN2004,German 4,University of Sydney,NSW
GRMN2632,Weimar Germany,University of Sydney,NSW
GRMN2633,Topics in German Film,University of Sydney,NSW
GRMN3005,German 5,University of Sydney,NSW
GRMN3006,German 6,University of Sydney,NSW
GRMN3007,German 7,University of Sydney,NSW
GRMN3008,German 8,University of Sydney,NSW
GRMN3009,German Language and Society,University of Sydney,NSW
GRMN3010,Translating German Culture,University of Sydney,NSW
GRMN3015,Gender and Sexuality in German Culture,University of Sydney,NSW
GRMN3613,Research in German as a Foreign Language,University of Sydney,NSW
GRMN3998,Industry and Community Project,University of Sydney,NSW
GRMN3999,Interdisciplinary Impact,University of Sydney,NSW
GRMN4113,Theories and Methods in Germanic Studies,University of Sydney,NSW
GRMN4114,Research Fields in Germanic Studies,University of Sydney,NSW
HBRW1011,Foundations of Modern Hebrew 1,University of Sydney,NSW
HBRW1102,Foundations of Modern Hebrew 2,University of Sydney,NSW
HBRW1111,Introduction to Biblical Hebrew 1,University of Sydney,NSW
HBRW1112,Introduction to Biblical Hebrew 2,University of Sydney,NSW
HBRW2603,Using Modern Hebrew in the Here-and-Now,University of Sydney,NSW
HBRW2604,Modern Hebrew in Everyday Context,University of Sydney,NSW
HBRW2625,Hebrew Classical 5,University of Sydney,NSW
HBRW2631,Reading Hebrew 1,University of Sydney,NSW
HBRW2632,Reading Hebrew 2,University of Sydney,NSW
HBRW3602,Hebrew Classical Advanced 6,University of Sydney,NSW
HBRW3610,"Modern Hebrew, a Living Language",University of Sydney,NSW
HBRW3611,Modern Hebrew for Life,University of Sydney,NSW
HBRW3612,Texts and Sub-texts in Modern Hebrew,University of Sydney,NSW
HBRW3613,Israeli Culture as Reflected in Text,University of Sydney,NSW
HBRW3998,Industry and Community Project,University of Sydney,NSW
HBRW3999,Interdisciplinary Impact,University of Sydney,NSW
HBRW4113,Modern Hebrew language-in-use I,University of Sydney,NSW
HBRW6901,Classical Hebrew for Postgraduates I,University of Sydney,NSW
HBRW6902,Classical Hebrew for Postgraduates II,University of Sydney,NSW
HORT3005,Production Horticulture,University of Sydney,NSW
HORT4005,Research and Practice in Horticulture,University of Sydney,NSW
HPOL5000,Health Policy and Health Economics,University of Sydney,NSW
HPOL5001,Health Systems and Financing,University of Sydney,NSW
HPOL5003,Analysing Health Policy,University of Sydney,NSW
HPOL5006,Business of Health,University of Sydney,NSW
HPOL5007,Global Health Policy,University of Sydney,NSW
HPOL5008,Evidence into Health Policy and Planning,University of Sydney,NSW
HPOL5009,Health Policy Project,University of Sydney,NSW
HPOL5012,Leadership and Strategy in Health,University of Sydney,NSW
HPOL5014,Foundations of Health Technology Mangt,University of Sydney,NSW
HPSC1000,Bioethics,University of Sydney,NSW
HPSC1001,What is this Thing Called Science?,University of Sydney,NSW
HPSC1900,Bioethics (Advanced),University of Sydney,NSW
HPSC1901,What is this Thing Called Science? (Adv),University of Sydney,NSW
HPSC2011,"Science, Ethics and Society",University of Sydney,NSW
HPSC2100,The Birth of Modern Science,University of Sydney,NSW
HPSC2101,What Is This Thing Called Science?,University of Sydney,NSW
HPSC2900,The Birth of Modern Science (Advanced),University of Sydney,NSW
HPSC2901,What Is This Thing Called Science? (Adv),University of Sydney,NSW
HPSC3016,The Scientific Revolution,University of Sydney,NSW
HPSC3023,Psychology and Psychiatry: History and Phil,University of Sydney,NSW
HPSC3107,"Science, Ethics and Society",University of Sydney,NSW
HPSC3108,Hist and Phil of the Physical Sciences,University of Sydney,NSW
HPSC3888,HPSC Interdisciplinary Project,University of Sydney,NSW
HPSC4101,Philosophy of Science,University of Sydney,NSW
HPSC4102,History of Science,University of Sydney,NSW
HPSC4103,Sociology of Science,University of Sydney,NSW
HPSC4105,HPS Research Methods,University of Sydney,NSW
HRTD6901,Human Rights and the Human Rights System,University of Sydney,NSW
HRTD6903,Dynamics of Human Rights Violations,University of Sydney,NSW
HRTD6916,Human Rights Simulation,University of Sydney,NSW
HRTG6901,The Idea of Heritage,University of Sydney,NSW
HSBH1003,"Health, Behaviour and Society",University of Sydney,NSW
HSBH1005,Human Development,University of Sydney,NSW
HSBH1007,Health Science and Research,University of Sydney,NSW
HSBH1011,Accelerate Communication Excellence,University of Sydney,NSW
HSBH1012,Introduction to Health and Health Care,University of Sydney,NSW
HSBH1013,Society and Health,University of Sydney,NSW
HSBH2007,Research Methods in Health,University of Sydney,NSW
HSBH2009,Innovations in eHealth,University of Sydney,NSW
HSBH3001,Health and Indigenous Populations,University of Sydney,NSW
HSBH3003,Health Service Strategy and Policy,University of Sydney,NSW
HSBH3004,"Health, Ethics and the Law",University of Sydney,NSW
HSBH3005,Evidence Based Health Care,University of Sydney,NSW
HSBH3007,Cancer: Prevention through to Palliation,University of Sydney,NSW
HSBH3008,Interdisciplinary eHealth,University of Sydney,NSW
HSBH3009,International Health,University of Sydney,NSW
HSBH3010,Health and Lifelong Disability,University of Sydney,NSW
HSBH3011,Rural Health,University of Sydney,NSW
HSBH3012,Sydney Health Students Abroad,University of Sydney,NSW
HSBH3013,FHS Indigenous Communities,University of Sydney,NSW
HSBH3014,Workplace Injury Prevention/Management,University of Sydney,NSW
HSBH3016,Individual and Societal Ageing,University of Sydney,NSW
HSBH3017,"Disability, Sport and Social Inclusion",University of Sydney,NSW
HSBH3018,Quantitative Research Methods in Health,University of Sydney,NSW
HSBH3019,Qualitative Research Methods in Health,University of Sydney,NSW
HSBH3022,Health Promotion: Principles and Practice,University of Sydney,NSW
HSBH3026,Industry and Community Project,University of Sydney,NSW
HSBH3027,Interdisciplinary Project in the Pacific,University of Sydney,NSW
HSBH4101,Research Design and Analysis in Health,University of Sydney,NSW
HSBH4104,Health Honours Project B,University of Sydney,NSW
HSBH4105,Health Honours Project C,University of Sydney,NSW
HSBH4106,Health Honours Project D,University of Sydney,NSW
HSBH4107,Health Honours Project E,University of Sydney,NSW
HSBH4108,Health Honours Project F,University of Sydney,NSW
HSBH5002,FHS Indigenous Communities,University of Sydney,NSW
HSBH5005,Research Project Elective,University of Sydney,NSW
HSBH5006,Research Elective Dissertation,University of Sydney,NSW
HSEL2206,Health Science Elective 14,University of Sydney,NSW
HSTO3003,Cells and Development: Theory,University of Sydney,NSW
HSTO3004,Cells and Development: Practical (Adv),University of Sydney,NSW
HSTY1001,History Workshop,University of Sydney,NSW
HSTY1002,Age of Empires,University of Sydney,NSW
HSTY1003,Birth of the Present: The world since 1750,University of Sydney,NSW
HSTY1023,Emerging Giant: The Making of America,University of Sydney,NSW
HSTY1089,Introduction to Australian History,University of Sydney,NSW
HSTY2607,"Palestine, Israel and the Middle East",University of Sydney,NSW
HSTY2611,America in World Affairs: A History,University of Sydney,NSW
HSTY2616,The Human Rights Revolution,University of Sydney,NSW
HSTY2618,The Age of the Crusades,University of Sydney,NSW
HSTY2626,Fascism and Antifascism,University of Sydney,NSW
HSTY2631,Sin City? A History of Sydney,University of Sydney,NSW
HSTY2640,Twentieth-Century China,University of Sydney,NSW
HSTY2642,Beyond The Great Wall: China's Frontiers,University of Sydney,NSW
HSTY2656,A House Divided: The American Civil War,University of Sydney,NSW
HSTY2659,American Slavery,University of Sydney,NSW
HSTY2681,Colonialism in Modern Asia,University of Sydney,NSW
HSTY2700,What Do We Want? Protest in Australia,University of Sydney,NSW
HSTY2704,Vikings of the Sunrise,University of Sydney,NSW
HSTY2709,The Chinese World,University of Sydney,NSW
HSTY2711,Revolutionary Europe 1780-1920,University of Sydney,NSW
HSTY2712,American History from Lincoln to Trump,University of Sydney,NSW
HSTY2717,Brexit in Historical Perspective,University of Sydney,NSW
HSTY3700,The East is Red: China 1949-1997,University of Sydney,NSW
HSTY3701,Global Intellectual History,University of Sydney,NSW
HSTY3707,France 1500-1800,University of Sydney,NSW
HSTY3709,The American City,University of Sydney,NSW
HSTY3712,Australia's World: Diplomacy and Statecraft,University of Sydney,NSW
HSTY3713,Cultures of Empire,University of Sydney,NSW
HSTY3714,High Renaissance,University of Sydney,NSW
HSTY3716,Obesity: History and Politics in the USA,University of Sydney,NSW
HSTY3901,History in the Making,University of Sydney,NSW
HSTY3902,History Beyond the Classroom,University of Sydney,NSW
HSTY3903,History and Historians,University of Sydney,NSW
HSTY3998,Industry and Community Project,University of Sydney,NSW
HSTY3999,Interdisciplinary Impact,University of Sydney,NSW
HSTY4101,Approach Seminar,University of Sydney,NSW
HSTY4102,Field Seminar,University of Sydney,NSW
HTIN5001,Nature of Systems,University of Sydney,NSW
HTIN5002,Quality Frameworks for Health Innovation,University of Sydney,NSW
HTIN5003,Health Technology Evaluation,University of Sydney,NSW
HTIN5004,Integrated Approaches to Chronic Disease,University of Sydney,NSW
IBUS1101,Global Business,University of Sydney,NSW
IBUS1102,Cross-Cultural Management,University of Sydney,NSW
IBUS2020,Chinese Economy and Business,University of Sydney,NSW
IBUS2101,International Business Strategy,University of Sydney,NSW
IBUS2103,International Risk Management,University of Sydney,NSW
IBUS2104,Entrepreneurship and Innovation,University of Sydney,NSW
IBUS3101,International Business Alliances,University of Sydney,NSW
IBUS3104,Ethical International Business Decisions,University of Sydney,NSW
IBUS3108,Social Entrepreneurship,University of Sydney,NSW
IBUS3109,Strategy and Emerging Markets,University of Sydney,NSW
IBUS3110,Managerial Cognition and Int'l Business,University of Sydney,NSW
IBUS3600,International Business in Practice,University of Sydney,NSW
IBUS5002,"Strategy, Innovation and Entrepreneurship",University of Sydney,NSW
IBUS5003,Global Business,University of Sydney,NSW
IBUS6001,International Business Strategy,University of Sydney,NSW
IBUS6002,Cross-Cultural Management,University of Sydney,NSW
IBUS6003,Managing International Risk,University of Sydney,NSW
IBUS6004,International Business Alliances,University of Sydney,NSW
IBUS6005,Ethical International Business Decisions,University of Sydney,NSW
IBUS6006,Comparative International Management,University of Sydney,NSW
IBUS6007,International Business Special Project,University of Sydney,NSW
IBUS6008,Export Management,University of Sydney,NSW
IBUS6011,New Business Opportunities and Startups,University of Sydney,NSW
IBUS6016,Social Entrepreneurship,University of Sydney,NSW
IBUS6018,Business Negotiations,University of Sydney,NSW
IBUS6019,Strategy and Emerging Markets,University of Sydney,NSW
IBUS6020,Enterprise Management in China,University of Sydney,NSW
IBUS6022,Business and Management in India,University of Sydney,NSW
ICLS1001,World Literatures in Translation,University of Sydney,NSW
ICLS1002,Foundations of Comparative Literature,University of Sydney,NSW
ICLS1200,Language Hybrids and Cultural Fusions,University of Sydney,NSW
ICLS2621,Love in Different Languages,University of Sydney,NSW
ICLS2633,Cities of the World,University of Sydney,NSW
ICLS3000,War Cinemas,University of Sydney,NSW
ICLS3631,What is Literature? Crosscultural Views,University of Sydney,NSW
ICLS3998,Industry and Community Project,University of Sydney,NSW
ICLS3999,Interdisciplinary Impact,University of Sydney,NSW
ICLS4113,Methods of Comparative Literature,University of Sydney,NSW
IDEA9101,IDEA Laboratory 1,University of Sydney,NSW
IDEA9102,IDEA Studio 1,University of Sydney,NSW
IDEA9103,Design Programming,University of Sydney,NSW
IDEA9105,Interface Design,University of Sydney,NSW
IDEA9106,Design Thinking,University of Sydney,NSW
IDEA9201,IDEA Laboratory 2,University of Sydney,NSW
IDEA9202,IDEA Studio 2,University of Sydney,NSW
IDEA9301,Graduation Studio,University of Sydney,NSW
IDEA9302,IDEA Research Project,University of Sydney,NSW
IDEA9303,IDEA Dissertation,University of Sydney,NSW
IDEA9311,IDEA Research Internship,University of Sydney,NSW
IMMU2011,Immunobiology,University of Sydney,NSW
IMMU2911,Immunobiology (Advanced),University of Sydney,NSW
IMMU3102,Molecular and Cellular Immunology,University of Sydney,NSW
IMMU3202,Immunology in Human Disease,University of Sydney,NSW
IMMU3902,Molecular and Cellular Immunology (Advanced),University of Sydney,NSW
IMMU3903,Immunology in Human Disease (Advanced),University of Sydney,NSW
IMPA3888,Immunopathology Interdisciplinary Project,University of Sydney,NSW
IMPR1001,Improvised Music Ensemble 1,University of Sydney,NSW
IMPR1002,Improvised Music Ensemble 2,University of Sydney,NSW
IMPR1041,Improvised Music 1,University of Sydney,NSW
IMPR1042,Improvised Music 2,University of Sydney,NSW
IMPR1611,Arts Ensemble 1,University of Sydney,NSW
IMPR1612,Arts Ensemble 2,University of Sydney,NSW
IMPR2003,Improvised Music Ensemble 3,University of Sydney,NSW
IMPR2004,Improvised Music Ensemble 4,University of Sydney,NSW
IMPR2043,Improvised Music 3,University of Sydney,NSW
IMPR2044,Improvised Music 4,University of Sydney,NSW
IMPR3005,Improvised Music Ensemble 5,University of Sydney,NSW
IMPR3006,Improvised Music Ensemble 6,University of Sydney,NSW
IMPR3045,Improvised Music 5,University of Sydney,NSW
IMPR3046,Improvised Music 6,University of Sydney,NSW
INDG1001,Introduction to Indigenous Cultures,University of Sydney,NSW
INDG1002,Introduction to Indigenous History,University of Sydney,NSW
INDG2001,Indigenous Land and Culture,University of Sydney,NSW
INDG2004,Indigenous Wellbeing,University of Sydney,NSW
INDG2005,Learning an Australian Language,University of Sydney,NSW
INDG3001,Indigenous Studies Methodologies,University of Sydney,NSW
INDG3003,"Race, Racism and Indigenous Australia",University of Sydney,NSW
INDG3005,Re-awakening Australian Languages,University of Sydney,NSW
INDG3006,De/colonising Indigenous Education,University of Sydney,NSW
INDG3998,Industry and Community Project,University of Sydney,NSW
INDG3999,Interdisciplinary Impact,University of Sydney,NSW
INDH5211,Community Profiling and Setting Priorities,University of Sydney,NSW
INDH5212,Health Promotion Program Planning,University of Sydney,NSW
INDH5213,"Goals, Objectives and Strategies",University of Sydney,NSW
INDH5221,Communication,University of Sydney,NSW
INDH5224,Research and Evaluation,University of Sydney,NSW
INDH5227,"Art, Science and Politics of Prevention",University of Sydney,NSW
INDP3000,Interdisciplinary Project,University of Sydney,NSW
INFC7000,Inventing the Future,University of Sydney,NSW
INFD3012,Infectious Diseases,University of Sydney,NSW
INFD3888,Infectious Diseases Interdisciplinary Project,University of Sydney,NSW
INFO1110,Introduction to Programming,University of Sydney,NSW
INFO1111,Computing 1A Professionalism,University of Sydney,NSW
INFO1112,Computing 1B OS and Network Platforms,University of Sydney,NSW
INFO1113,Object-Oriented Programming,University of Sydney,NSW
INFO1910,Introduction to Programming (Advanced),University of Sydney,NSW
INFO2150,Introduction to Health Data Science,University of Sydney,NSW
INFO2222,Computing 2 Usability and Security,University of Sydney,NSW
INFO3315,Human-Computer Interaction,University of Sydney,NSW
INFO3333,Computing 3 Management,University of Sydney,NSW
INFO3600,Major Development Project (Advanced),University of Sydney,NSW
INFO3616,Principles of Security and Security Eng,University of Sydney,NSW
INFO4444,Computing 4 Innovation,University of Sydney,NSW
INFO4990,IT Research Methods,University of Sydney,NSW
INFO5010,IT Advanced Topic A,University of Sydney,NSW
INFO5011,IT Advanced Topic B,University of Sydney,NSW
INFO5060,Data Analytics and Business Intelligence,University of Sydney,NSW
INFO5301,Information Security Management,University of Sydney,NSW
INFO5306,Enterprise Healthcare Information Systems,University of Sydney,NSW
INFO5990,Professional Practice in IT,University of Sydney,NSW
INFO5991,Services Science Management and Engineering,University of Sydney,NSW
INFO5992,Understanding IT Innovations,University of Sydney,NSW
INFO5993,IT Research Methods,University of Sydney,NSW
INFO6007,Project Management in IT,University of Sydney,NSW
INFO6010,Advanced Topics in IT Project Management,University of Sydney,NSW
INFO6012,Information Technology Strategy and Value,University of Sydney,NSW
INFO9003,IT for Health Professionals,University of Sydney,NSW
INFS1000,Digital Business Innovation,University of Sydney,NSW
INFS1020,Digital Work Environments,University of Sydney,NSW
INFS2010,"People, Information and Knowledge",University of Sydney,NSW
INFS2020,Business Process Modelling and Improvement,University of Sydney,NSW
INFS2030,Digital Business Management,University of Sydney,NSW
INFS2040,Project Management Foundations,University of Sydney,NSW
INFS2050,Data Governance and Technology Assurance,University of Sydney,NSW
INFS3040,Enterprise Systems and Integrated Business,University of Sydney,NSW
INFS3050,Business Intelligence for Managers,University of Sydney,NSW
INFS3080,Business Information Systems Projects,University of Sydney,NSW
INFS3110,Information Systems for Accountants,University of Sydney,NSW
INFS3400,Industry and Community Project,University of Sydney,NSW
INFS3600,Business Information Systems in Practice,University of Sydney,NSW
INFS5000,Accounting Information Systems,University of Sydney,NSW
INFS5001,Project Management,University of Sydney,NSW
INFS5002,Digital Business Foundations,University of Sydney,NSW
INFS6004,Business Transformation Projects,University of Sydney,NSW
INFS6012,Enterprise Systems Management,University of Sydney,NSW
INFS6015,Business Process Management,University of Sydney,NSW
INFS6016,Technology Enabled Business Innovation,University of Sydney,NSW
INFS6018,Managing Business Intelligence,University of Sydney,NSW
INFS6023,Data Visualisation,University of Sydney,NSW
INFS6030,Project Management in Practice,University of Sydney,NSW
INFS6032,Agile Project Management,University of Sydney,NSW
INFS6066,"Gadgets, Gods and Godzilla",University of Sydney,NSW
INGS1003,International and Global Studies,University of Sydney,NSW
INGS1004,The Making of the Global Order,University of Sydney,NSW
INGS2601,Transnational Actors and Networks,University of Sydney,NSW
INGS2602,The End of Empire and New States,University of Sydney,NSW
INGS2603,Dynamics of the Global Economy,University of Sydney,NSW
INGS3602,Social Movements in the Global South,University of Sydney,NSW
INGS3603,Conflict and Its Consequences,University of Sydney,NSW
INGS3998,Industry and Community Project,University of Sydney,NSW
INGS3999,Interdisciplinary Impact,University of Sydney,NSW
INGS4002,"Identity, Politics, Globalisation",University of Sydney,NSW
INIM5002,Virology and Cell Technology,University of Sydney,NSW
INIM5011,Advanced Medical Bacteriology,University of Sydney,NSW
INIM5013,Clinical Mycology and Parasitology,University of Sydney,NSW
INIM5022,Global Control of Infectious Diseases,University of Sydney,NSW
INIM5100,Infection and Immunity Capstone,University of Sydney,NSW
INIM5111,Principles in Immunology,University of Sydney,NSW
INIM5112,Clinical Immunology and Immunotherapy,University of Sydney,NSW
INMS1101,Indonesian 1A,University of Sydney,NSW
INMS1102,Indonesian 1B,University of Sydney,NSW
INMS1550,Indonesian In-Country Study,University of Sydney,NSW
INMS1551,Indonesian In-Country Study,University of Sydney,NSW
INMS2601,Indonesian 2A,University of Sydney,NSW
INMS2602,Indonesian 2B,University of Sydney,NSW
INMS2650,Indonesian In-Country Study,University of Sydney,NSW
INMS2651,Indonesian In-Country Study,University of Sydney,NSW
INMS2652,Indonesian In-Country Study,University of Sydney,NSW
INMS2653,Indonesian In-Country Study,University of Sydney,NSW
INMS3601,Indonesian 3A,University of Sydney,NSW
INMS3602,Indonesian 3B,University of Sydney,NSW
INMS3607,Indonesia: The Challenges of Development,University of Sydney,NSW
INMS3608,Indonesia in Search of Modernity,University of Sydney,NSW
INMS3750,Indonesian In-Country Study,University of Sydney,NSW
INMS3751,Indonesian In-Country Study,University of Sydney,NSW
INMS3752,Indonesian In-Country Study,University of Sydney,NSW
INMS3753,Indonesian In-Country Study,University of Sydney,NSW
INMS3998,Industry and Community Project,University of Sydney,NSW
INMS3999,Interdisciplinary Impact,University of Sydney,NSW
ISYS2110,Analysis and Design of Web Info Systems,University of Sydney,NSW
ISYS2120,Data and Information Management,University of Sydney,NSW
ISYS2160,Information Systems in the Internet Age,University of Sydney,NSW
ISYS3401,Information Technology Evaluation,University of Sydney,NSW
ISYS3402,Decision Analytics and Support Systems,University of Sydney,NSW
ISYS3888,Information Systems Project,University of Sydney,NSW
ISYS5050,Knowledge Management Systems,University of Sydney,NSW
ISYS5070,Change Management in IT,University of Sydney,NSW
ITLN1611,Italian 1,University of Sydney,NSW
ITLN1612,Italian 2,University of Sydney,NSW
ITLN2002,Passions in Italian Culture,University of Sydney,NSW
ITLN2611,Italian 3,University of Sydney,NSW
ITLN2612,Italian 4,University of Sydney,NSW
ITLN2631,Italian 5,University of Sydney,NSW
ITLN2632,Italian 6,University of Sydney,NSW
ITLN3611,Italian 7,University of Sydney,NSW
ITLN3612,Italian 8,University of Sydney,NSW
ITLN3631,Italian 9,University of Sydney,NSW
ITLN3685,Linguistic Issues in Migration,University of Sydney,NSW
ITLN3688,Advanced Italian: Translation,University of Sydney,NSW
ITLN3998,Industry and Community Project,University of Sydney,NSW
ITLN3999,Interdisciplinary Impact,University of Sydney,NSW
ITLN4111,Italian Studies Honours Thesis 1,University of Sydney,NSW
ITLN4112,Italian Studies Honours Thesis 2,University of Sydney,NSW
ITLN4113,Theories and Methods in Italian Studies,University of Sydney,NSW
ITLN4114,Tradition and Innovation in Italy,University of Sydney,NSW
ITLS2000,Managing Food and Beverage Supply Chains,University of Sydney,NSW
ITLS5000,Foundations of Supply Chain Management,University of Sydney,NSW
ITLS5100,Transport and Infrastructure Foundations,University of Sydney,NSW
ITLS5200,Quantitative Logistics and Transport,University of Sydney,NSW
ITLS6002,Supply Chain Planning and Design,University of Sydney,NSW
ITLS6003,Contemporary Procurement,University of Sydney,NSW
ITLS6007,Disaster Relief Operations,University of Sydney,NSW
ITLS6008,Production and Operations Management,University of Sydney,NSW
ITLS6090,Logistics and Supply Chain Project,University of Sydney,NSW
ITLS6101,Global Freight Logistics Management,University of Sydney,NSW
ITLS6102,Transport Modelling and Forecasting,University of Sydney,NSW
ITLS6103,Sustainable Transport Strategies,University of Sydney,NSW
ITLS6107,Applied GIS and Spatial Data Analytics,University of Sydney,NSW
ITLS6190,Transport and Infrastructure Project,University of Sydney,NSW
ITLS6300,Maritime Management and Logistics,University of Sydney,NSW
ITLS6301,City Logistics,University of Sydney,NSW
ITLS6400,Airline Strategy and Supply Chains,University of Sydney,NSW
ITLS6500,Decision Making on Mega Projects,University of Sydney,NSW
