code,title,uni,state
SPAN3110,Advanced Spanish A,University of Queensland,QLD
SPAN3120,Advanced Spanish B,University of Queensland,QLD
SPAN3310,Text analysis and translation,University of Queensland,QLD
SPAN3330,Generos de composicion,University of Queensland,QLD
HMST1910,From Bradman to Freeman: Mythic Qualities of Australian Sport,University of Queensland,QLD
BIOL1900,"Biophysical Development, Measurement and Assessment",University of Queensland,QLD
HPRM1000,Physical Activity & Health,University of Queensland,QLD
HMST2190,From Playground to Podium: Critical Analysis of Sporting Issues,University of Queensland,QLD
NEUR2530,Motor Control & Learning,University of Queensland,QLD
BIOL2630,Biomechanics,University of Queensland,QLD
PSYC2000,Psychology of Sport and Exercise,University of Queensland,QLD
SOCY2280,Sociology of Sport,University of Queensland,QLD
EDUC3011,"Youth, Sport and Physical Culture",University of Queensland,QLD
NEUR3733,Neuromechanical Basis of Human Movement,University of Queensland,QLD
HPRM3000,Health Promotion: Perspectives & Practice,University of Queensland,QLD
NUTR3000,Nutrition & Exercise,University of Queensland,QLD
HIST3002,History of Sport & Physical Activity in Australian Society,University of Queensland,QLD
HIST3003,Playing on the Big Stage: Histories of the Olympics and Paralympics,University of Queensland,QLD
HMST3103,Management & Marketing of Sport & Physical Activity,University of Queensland,QLD
HPRM3001,Promoting Physical Activity & Health,University of Queensland,QLD
AUST1000,Contemporary Australia,University of Queensland,QLD
WRIT1110,Creative Writing: Narrative Fiction,University of Queensland,QLD
WRIT1005,Fundamentals of Academic Writing,University of Queensland,QLD
WRIT2100,Creative Writing: Poetics,University of Queensland,QLD
WRIT3000,Writing: Advanced Project,University of Queensland,QLD
ANCH6900,Documentary Evidence for Ancient History,University of Queensland,QLD
ANCH6910,Studying Ancient History: Research Seminar,University of Queensland,QLD
ANCH6920,Ancient Historiography,University of Queensland,QLD
ANCH6850,Honours Research Thesis,University of Queensland,QLD
ANCH6860,Honours Research Thesis,University of Queensland,QLD
SOSC6030,Social Science Honours Research Seminar 1,University of Queensland,QLD
SOSC6040,Social Science Honours Research Seminar 2,University of Queensland,QLD
ANTH6008,Honours Research Thesis,University of Queensland,QLD
ARCA6030,Archaeology Honours Research Seminar 1,University of Queensland,QLD
ARCA6040,Archaeology Honours Research Seminar 2,University of Queensland,QLD
ARCA6008,Honours Research Thesis,University of Queensland,QLD
ARTT6050,Honours Seminar,University of Queensland,QLD
ENGL6085,Research Methods & Project Management,University of Queensland,QLD
ARTT6103,Honours Research Thesis,University of Queensland,QLD
ARTT6104,Honours Research Thesis,University of Queensland,QLD
ARTT6500,Honours Research Thesis,University of Queensland,QLD
CHIN6340,Advanced Chinese Language,University of Queensland,QLD
LTCS6000,General Research Methods,University of Queensland,QLD
CHIN6350,Special Topics in Chinese Language Studies,University of Queensland,QLD
SLAT7706,Concepts in Applied Linguistics,University of Queensland,QLD
CHIN6364,Special Topics in Chinese Cultural Studies,University of Queensland,QLD
CHIN6000,Thesis (Honours),University of Queensland,QLD
CHIN6100,Thesis (Honours),University of Queensland,QLD
CHIN6101,Thesis (Honours),University of Queensland,QLD
LATN6270,Latin Guided Texts,University of Queensland,QLD
LATN6140,Latin Set Texts,University of Queensland,QLD
"[	
	LATN6311",Latin Honours Research Thesis,University of Queensland,QLD
"[	
	LATN6312",Latin Honours Research Thesis,University of Queensland,QLD
GREK6640,Greek Set Texts,University of Queensland,QLD
GREK6675,Greek Guided Texts,University of Queensland,QLD
"[	
	GREK6311",Greek Honours Research Thesis,University of Queensland,QLD
"[	
	GREK6312",Greek Honours Research Thesis,University of Queensland,QLD
COMU6050,Honours Seminar,University of Queensland,QLD
COMU6005,Communication & Cultural Studies Dissertation Part B,University of Queensland,QLD
COMU6006,Communication & Cultural Studies Dissertation Part B,University of Queensland,QLD
COMU6500,Honours Research Thesis,University of Queensland,QLD
CRIM4111,Advanced Methods A,University of Queensland,QLD
CRIM4112,Advanced Methods B,University of Queensland,QLD
CRIM6008,Honours Research Thesis,University of Queensland,QLD
DRAM6050,Honours Seminar,University of Queensland,QLD
DRAM6100,Honours Research Thesis,University of Queensland,QLD
DRAM6101,Honours Research Thesis,University of Queensland,QLD
DRAM6500,Honours Research Thesis,University of Queensland,QLD
ECON6920,Honours Thesis (Arts),University of Queensland,QLD
ECON6310,Advanced Econometric Theory,University of Queensland,QLD
ECON6370,Special Topics in Econometrics,University of Queensland,QLD
ECON6420,Public Economics,University of Queensland,QLD
ECON6500,Economic Development,University of Queensland,QLD
ECON6700,Ecological & Environmental Economics,University of Queensland,QLD
ECON6900,Special Unit,University of Queensland,QLD
ENGL6050,Honours Seminar,University of Queensland,QLD
ENGL6100,Honours Research Thesis,University of Queensland,QLD
ENGL6101,Honours Research Thesis,University of Queensland,QLD
ENGL6500,Honours Research Thesis,University of Queensland,QLD
FREN6340,Advanced French Language Skills,University of Queensland,QLD
FREN6350,Special Topics in French Language Studies,University of Queensland,QLD
FREN6364,Special Topics in French Cultural Studies,University of Queensland,QLD
"[	
 FREN6910",Dissertation,University of Queensland,QLD
"[	
 FREN6911",Dissertation,University of Queensland,QLD
"[	
	FREN6920",Dissertation,University of Queensland,QLD
GEOS6100,Honours Research Thesis,University of Queensland,QLD
GRMN6340,Advanced German Language Skills,University of Queensland,QLD
GRMN6350,Special Topics in German Language Studies,University of Queensland,QLD
GRMN6364,Special Topics in German Cultural Studies,University of Queensland,QLD
GRMN6291,Dissertation,University of Queensland,QLD
GRMN6910,Dissertation,University of Queensland,QLD
GRMN6920,Dissertation,University of Queensland,QLD
HIST6680,History Honours: Theory & Method,University of Queensland,QLD
HIST6690,History Honours Seminar,University of Queensland,QLD
HIST6700,Honours Research Thesis,University of Queensland,QLD
INDN6340,Advanced Indonesian Language Skills,University of Queensland,QLD
INDN6350,Special Topics Indonesian Language Studies,University of Queensland,QLD
INDN6364,Special Topics in Indonesian Cultural Studies,University of Queensland,QLD
INDN6120,Honours Thesis,University of Queensland,QLD
INDN6500,Honours Thesis,University of Queensland,QLD
INDN6501,Thesis (Honours),University of Queensland,QLD
POLS6315,Creativity and Design in Political Research,University of Queensland,QLD
POLS6325,Frontiers of Research,University of Queensland,QLD
POLS6305,Honours Research Thesis Part B,University of Queensland,QLD
JAPN6340,Advanced Japanese Language Skills,University of Queensland,QLD
JAPN6350,Special Topics in Japanese Language Studies,University of Queensland,QLD
JAPN6364,Special Topics in Japanese Cultural Studies,University of Queensland,QLD
JAPN6114,Thesis (Honours),University of Queensland,QLD
JAPN6115,Thesis (Honours),University of Queensland,QLD
JAPN6120,Honours Thesis,University of Queensland,QLD
COMU6008,Topics in Journalism and Communication Studies,University of Queensland,QLD
JOUR6500,Honours Research Thesis,University of Queensland,QLD
JOUR6901,Journalism Thesis,University of Queensland,QLD
KORN6340,Advanced Korean Language Skills,University of Queensland,QLD
KORN6350,Special Topics in Korean Language Skills,University of Queensland,QLD
KORN6364,Special Topics in Korean Cultural Studies,University of Queensland,QLD
KORN6101,Thesis (Honours),University of Queensland,QLD
KORN6100,Thesis (Honours),University of Queensland,QLD
KORN6000,Thesis (Honours),University of Queensland,QLD
LING6050,Advanced Research Topic A,University of Queensland,QLD
LING6055,Advanced Research Topic B,University of Queensland,QLD
LING6053,Special Topics in Linguistic Research,University of Queensland,QLD
"[	
 LING6090",Honours Research Thesis,University of Queensland,QLD
"[	
 LING6091",Honours Research Thesis,University of Queensland,QLD
"[	
	LING6095",Honours Research Thesis,University of Queensland,QLD
"[	
	MATH6030",Mathematics Honours Research Project,University of Queensland,QLD
STAT4401,Advanced Statistics I,University of Queensland,QLD
STAT4402,Advanced Statistics II,University of Queensland,QLD
MUSC4410,Artistic and Musicological Research Methods,University of Queensland,QLD
MUSC4430,Music Education and Psychology Research Methods,University of Queensland,QLD
MUSC4610,Creative Practice and Research,University of Queensland,QLD
MUSC4630,Thesis,University of Queensland,QLD
PHIL6007,Philosophy Honours Seminar 1,University of Queensland,QLD
PHIL6008,Philosophy Honours Seminar 2,University of Queensland,QLD
"[	
 PHIL6005",Honours Research Thesis,University of Queensland,QLD
"[	
 PHIL6006",Honours Research Thesis,University of Queensland,QLD
"[	
	POLS6305",Honours Research Thesis Part B,University of Queensland,QLD
PSYC4050,Psychological Research Methodology IV,University of Queensland,QLD
PSYC4060,Ethical Considerations for Psychologists,University of Queensland,QLD
PSYC4121,The Scientist-Practitioner Model,University of Queensland,QLD
PSYC4000,Applied Sport and Exercise Psychology,University of Queensland,QLD
PSYC4181,Applied Social Psychology,University of Queensland,QLD
PSYC4191,Improving Human Performance,University of Queensland,QLD
PSYC4211,From Classic to Contemporary Topics in Organisational Psychology,University of Queensland,QLD
PSYC4981,Current Issues in Psychology 1,University of Queensland,QLD
PSYC4982,Current Issues in Psychology II,University of Queensland,QLD
PSYC4311,Advanced Topics in Social Cognition & Group Processes,University of Queensland,QLD
PSYC4331,Topics in Perception & Cognition,University of Queensland,QLD
PSYC4341,Special Topics in Clinical Psychology,University of Queensland,QLD
PSYC4361,Evolutionary & Comparative Perspectives in Psychology,University of Queensland,QLD
PSYC4371,Advanced Topics in Child Development,University of Queensland,QLD
PSYC4991,Advanced Seminar in Psychology 1,University of Queensland,QLD
PSYC4992,Advanced Seminar in Psychology II,University of Queensland,QLD
PSYC4993,Advanced Seminar in Psychology III,University of Queensland,QLD
"[	
	PSYC4071",Individual Research Thesis,University of Queensland,QLD
"[	
	PSYC4091",Team Research Thesis,University of Queensland,QLD
PSYC4221,Work and Research in Applied Psychology,University of Queensland,QLD
RSSN6340,Advanced Russian Language Skills,University of Queensland,QLD
RSSN6350,Special Topics in Russian Language Studies,University of Queensland,QLD
RSSN6364,Special Topic in Russian Cultural Studies,University of Queensland,QLD
RSSN6920,Dissertation,University of Queensland,QLD
"[	
 RSSN6930",Dissertation,University of Queensland,QLD
"[	
 RSSN6940",Dissertation,University of Queensland,QLD
SOCY6008,Honours Research Thesis,University of Queensland,QLD
SPAN6340,Advanced Spanish Language Skills,University of Queensland,QLD
SPAN6350,Special Topics in Spanish Language Studies,University of Queensland,QLD
SPAN6364,Special Topics in Spanish Cultural Studies,University of Queensland,QLD
"[	
 SPAN6910",Dissertation,University of Queensland,QLD
"[	
 SPAN6911",Dissertation,University of Queensland,QLD
"[	
	SPAN6920",Dissertation,University of Queensland,QLD
HMST6965,Directed Study A,University of Queensland,QLD
HMST7846,Research Skills,University of Queensland,QLD
HMST6001,Honours Research Thesis,University of Queensland,QLD
HMST6002,Honours Research Thesis,University of Queensland,QLD
RELN6000,Methodology of Studies in Religion,University of Queensland,QLD
"[	
	RELN6001",Individual Honours Study Unit 1,University of Queensland,QLD
"[	
	RELN6002",Individual Honours Study Unit 2,University of Queensland,QLD
RELN6003,Honours Research Thesis,University of Queensland,QLD
RELN6004,Honours Research Thesis,University of Queensland,QLD
EVNT2000,Fundamentals of Event Management,University of Queensland,QLD
EVNT2003,Event Planning and Management,University of Queensland,QLD
EVNT2004,Event Marketing and Consumer Behaviour,University of Queensland,QLD
EVNT3003,Event Operations Management,University of Queensland,QLD
EVNT3004,Event Sponsorship & Fundraising,University of Queensland,QLD
EVNT3005,Strategic Event Management,University of Queensland,QLD
HOSP2001,Hotel Operations,University of Queensland,QLD
HOSP2003,Entrepreneurship in Hospitality,University of Queensland,QLD
HOSP2005,Food and Beverage Management,University of Queensland,QLD
HOSP3000,Gaming and Casino Management,University of Queensland,QLD
HOSP3004,Strategic Hospitality Management,University of Queensland,QLD
HOSP3005,Discourses in Hospitality,University of Queensland,QLD
TOUR2002,Tourism and Leisure Operations Management,University of Queensland,QLD
TOUR2009,Destination and Experience Marketing,University of Queensland,QLD
TOUR2011,Tourism Sales and Distribution,University of Queensland,QLD
TOUR3001,Tourism Policy and Planning,University of Queensland,QLD
TOUR3006,Responsible Tourism and Ethics,University of Queensland,QLD
TOUR3007,Strategic Tourism Management,University of Queensland,QLD
COMP3710,Pattern Recognition and Analysis,University of Queensland,QLD
COMP3702,Artificial Intelligence,University of Queensland,QLD
COMP4702,Machine Learning,University of Queensland,QLD
DECO2500,Human-Computer Interaction,University of Queensland,QLD
INFS2200,Relational Database Systems,University of Queensland,QLD
COMP3301,Operating Systems Architecture,University of Queensland,QLD
COMP3400,Functional & Logic Programming,University of Queensland,QLD
COMP4403,Compilers and Interpreters,University of Queensland,QLD
CSSE3100,Reasoning About Programs,University of Queensland,QLD
CSSE4630,Principles of Program Analysis,University of Queensland,QLD
COSC3500,High-Performance Computing,University of Queensland,QLD
ERTH2002,Paleobiology,University of Queensland,QLD
ERTH2003,"Sedimentology, Stratigraphy and Paleoenvironments",University of Queensland,QLD
ERTH2005,Mineralogy,University of Queensland,QLD
BIPH2000,Foundations of Biophysics,University of Queensland,QLD
BIPH3001,Frontiers in Biophysics,University of Queensland,QLD
CHEM3020,Medicinal Chemistry and Chemical Biology,University of Queensland,QLD
"[	
	BIOC2000",Biochemistry & Molecular Biology,University of Queensland,QLD
"[	
	BIOL2202",Genetics,University of Queensland,QLD
"[	
	COSC2500",Numerical Methods in Computational Science,University of Queensland,QLD
"[	
	CSSE2002",Programming in the Large,University of Queensland,QLD
"[	
	INFS2200",Relational Database Systems,University of Queensland,QLD
"[	
	BIOL2006",Biostatistics & Experimental Design,University of Queensland,QLD
"[	
	STAT2003",Mathematical Probability,University of Queensland,QLD
COMP3506,Algorithms & Data Structures,University of Queensland,QLD
INFS3200,Advanced Database Systems,University of Queensland,QLD
STAT3306,Statistical Analysis of Genetic Data,University of Queensland,QLD
BIOM3200,Biomedical Science,University of Queensland,QLD
BIOM2011,Integrative Cell & Tissue Biology,University of Queensland,QLD
SCIE3011,Perspectives in Science Research,University of Queensland,QLD
"[	
	PHYS1001",Mechanics & Thermal Physics I,University of Queensland,QLD
"[	
	PHYS1171",Physical Basis of Biological Systems,University of Queensland,QLD
"[	
	PHYS3900",Perspectives in Physics Research,University of Queensland,QLD
CHEM2050,Intermediate Chemistry 1,University of Queensland,QLD
CSSE2002,Programming in the Large,University of Queensland,QLD
"[	
	MATH2000",Calculus & Linear Algebra II,University of Queensland,QLD
"[	
	MATH2001",Advanced Calculus & Linear Algebra II,University of Queensland,QLD
CHEE4301,Nanomaterials & Their Characterisation,University of Queensland,QLD
CHEM3030,Nanomaterials and Self-Assembled Systems,University of Queensland,QLD
"[	
	BIOL1020","Genes, Cells & Evolution",University of Queensland,QLD
"[	
	BIOL1040",Cells to Organisms,University of Queensland,QLD
CHEE2001,Process Principles,University of Queensland,QLD
CHEE3301,Polymer Engineering,University of Queensland,QLD
CHEE4302,Electrochemistry & Corrosion,University of Queensland,QLD
CHEE4305,Biomaterials: Materials in Medicine,University of Queensland,QLD
CHEM3008,Medicinal & Biological Chemistry,University of Queensland,QLD
BIOL2006,Biostatistics & Experimental Design,University of Queensland,QLD
CHEM3013,Nanoscience: Self-assembly,University of Queensland,QLD
CHEM3014,Nanoscience: Synthesis,University of Queensland,QLD
SCIE3210,Research Topic in Geographical Science,University of Queensland,QLD
ERTH3002,Advanced Field Experience,University of Queensland,QLD
ERTH3003,Geomicrobiology,University of Queensland,QLD
ERTH3222,Exploration Geochemistry,University of Queensland,QLD
SCIE3231,Research Project II in Geological Sciences,University of Queensland,QLD
"[	
	CHEM1221","General, Organic & Biological Chemistry",University of Queensland,QLD
ENVM2002,Marine & Coastal Environmental Protection,University of Queensland,QLD
PHYS3900,Perspectives in Physics Research,University of Queensland,QLD
AGRC2013,Agricultural Microbiology & Gene Technology,University of Queensland,QLD
PLNT2011,Plant and Environmental Health,University of Queensland,QLD
AGRC3037,Plants for Human Health,University of Queensland,QLD
LAND3005,Soil Plant Relationships,University of Queensland,QLD
STAT3001,Mathematical Statistics,University of Queensland,QLD
STAT3006,Statistical Learning,University of Queensland,QLD
STAT3500,Problems & Applications in Modern Statistics,University of Queensland,QLD
ANIM3049,Biology of Australian Marsupials and Monotremes,University of Queensland,QLD
COMP3320,Ethical Hacking,University of Queensland,QLD
COMS3000,Information Security,University of Queensland,QLD
COMS3200,Computer Networks I,University of Queensland,QLD
COMS4507,Advanced Computer and Network Security,University of Queensland,QLD
INFS4203,Data Mining,University of Queensland,QLD
INFS4205,Advanced Techniques for High Dimensional Data,University of Queensland,QLD
FOOD1001,Principles of Food Preservation,University of Queensland,QLD
CHEM2003,Food Chemistry,University of Queensland,QLD
FOOD2000,Food Science,University of Queensland,QLD
FOOD3007,Food Structure & Sensory Science,University of Queensland,QLD
FOOD3011,Food Product Development,University of Queensland,QLD
FOOD3017,"Food Policy, Safety & Quality Management",University of Queensland,QLD
MICR2001,Food Microbiology I,University of Queensland,QLD
MICR3860,Food Microbiology II,University of Queensland,QLD
NUTR2101,Nutrition Science,University of Queensland,QLD
NUTR3011,Understanding Population Nutrition,University of Queensland,QLD
NUTR3012,Community & Public Health Nutrition,University of Queensland,QLD
NUTR3201,Advanced Nutrition Sciences,University of Queensland,QLD
FOOD3000,Functional Foods & Nutraceuticals,University of Queensland,QLD
FOOD3008,Food Process Engineering II,University of Queensland,QLD
FOOD3022,Bush Foods of Australia,University of Queensland,QLD
FOOD2003,Food Process Engineering I,University of Queensland,QLD
FOOD3601,Special Topic,University of Queensland,QLD
"[	
	ERTH1000",Planet Earth: The Big Picture,University of Queensland,QLD
"[	
	SCIE3255",Mathematics & Physics Industry Project,University of Queensland,QLD
"[	
	BIOL3014",Advanced Bioinformatics,University of Queensland,QLD
"[	
	COMP3506",Algorithms & Data Structures,University of Queensland,QLD
"[	
	COSC3000","Visualization, Computer Graphics & Data Analysis",University of Queensland,QLD
"[	
	COSC3500",High-Performance Computing,University of Queensland,QLD
"[	
	PHYS3040",Quantum Physics,University of Queensland,QLD
PHYS2082,Space Science & Stellar Astrophysics,University of Queensland,QLD
PHYS2810,Electronics & Circuit Theory,University of Queensland,QLD
INDH1005,Aboriginal & Torres Strait Islander Health,University of Queensland,QLD
PUBH1102,Introduction to Public Health,University of Queensland,QLD
PUBH1103,Health Systems & Policy,University of Queensland,QLD
NUTR2003,Nutrition in the Lifespan,University of Queensland,QLD
PUBH2004,Understanding Health Behaviours,University of Queensland,QLD
PUBH2008,Major Diseases & their control,University of Queensland,QLD
HLTH3007,Research Project,University of Queensland,QLD
PUBH3002,Health Policy in Practice,University of Queensland,QLD
PUBH3005,Influencing Health Behaviours,University of Queensland,QLD
PUBH3009,Environmental Health,University of Queensland,QLD
PUBH3010,Global Health and Infectious Disease,University of Queensland,QLD
ECON2320,Business & Economic Decision Techniques,University of Queensland,QLD
ECON3010,Advanced Microeconomics,University of Queensland,QLD
ECON3020,Advanced Macroeconomics,University of Queensland,QLD
ECON3340,Productivity and Efficiency Analysis,University of Queensland,QLD
ECON3400,Industrial Economics,University of Queensland,QLD
ECON2460,Health Economics,University of Queensland,QLD
ECON3200,Monetary Economics,University of Queensland,QLD
ECON3450,Public Finance,University of Queensland,QLD
ECON3510,International Trade Theory & Policy,University of Queensland,QLD
ECON3520,Economics of International Finance,University of Queensland,QLD
FINM1415,Introduction to Finance,University of Queensland,QLD
AGRC3027,Agricultural and Resource Policy,University of Queensland,QLD
ECON3710,Economics of Natural Resources,University of Queensland,QLD
ENVM3523,Natural Resource Management,University of Queensland,QLD
ECON2333,Big Data and Machine Learning for Economics and Finance,University of Queensland,QLD
ECON3060,Experimental Economics,University of Queensland,QLD
ECON3320,Statistical Theory for Economists,University of Queensland,QLD
ECON3330,Econometric Theory,University of Queensland,QLD
ECON3370,Econometrics of Panel Data and Discrete Variables,University of Queensland,QLD
ECON6080,Computational Methods in Economics,University of Queensland,QLD
ECON6380,Advanced Macroeconometrics,University of Queensland,QLD
ECON6390,Financial Econometrics,University of Queensland,QLD
"[	
	ECON6030",Microeconomics B,University of Queensland,QLD
"[	
	ECON6040",Macroeconomics B,University of Queensland,QLD
ECON1120,The Economics of Social Issues,University of Queensland,QLD
ECON1110,Australian Economic Institutions,University of Queensland,QLD
MATH1040,Basic Mathematics,University of Queensland,QLD
"[	
	SCIE1000",Theory & Practice in Science,University of Queensland,QLD
"[	
	SCIE1100",Advanced Theory and Practice in Science,University of Queensland,QLD
"[	
	STAT1201",Analysis of Scientific Data,University of Queensland,QLD
"[	
	STAT1301",Advanced Analysis of Scientific Data,University of Queensland,QLD
"[	
	CHEM1100",Chemistry 1,University of Queensland,QLD
"[	
	CHEM1090",Introductory Chemistry,University of Queensland,QLD
"[	
	INFS1200",Introduction to Information Systems,University of Queensland,QLD
"[	
	DECO1400",Introduction to Web Design,University of Queensland,QLD
CSSE1001,Introduction to Software Engineering,University of Queensland,QLD
NUTR1023,Health & Fitness Through Diet & Exercise,University of Queensland,QLD
ENGG1100,Engineering Design,University of Queensland,QLD
ENGG1200,Engineering Modelling & Problem Solving,University of Queensland,QLD
ENGG1211,"Engineering Design, Modelling & Problem Solving",University of Queensland,QLD
ENGG1500,Engineering Thermodynamics,University of Queensland,QLD
CHEE2003,Fluid & Particle Mechanics,University of Queensland,QLD
CHEE2010,Engineering Investigation & Statistical Analysis,University of Queensland,QLD
CHEM2056,Physical Chemistry for Engineering,University of Queensland,QLD
CHEE3002,Heat & Mass Transfer,University of Queensland,QLD
CHEE3003,Chemical Thermodynamics,University of Queensland,QLD
CHEE3020,Process Systems Analysis,University of Queensland,QLD
CHEE3004,Unit Operations,University of Queensland,QLD
CHEE3005,Reaction Engineering,University of Queensland,QLD
CHEE3007,Process Modelling & Dynamics,University of Queensland,QLD
CHEE4002,Impact and Risk in the Process Industries,University of Queensland,QLD
CHEE4009,Transport Phenomena,University of Queensland,QLD
CHEE4060,Process & Control System Synthesis,University of Queensland,QLD
ENGG4900,Professional Practice and the Business Environment,University of Queensland,QLD
CHEE4001,Process Engineering Design Project,University of Queensland,QLD
CHEM1090,Introductory Chemistry,University of Queensland,QLD
MATH1050,Mathematical Foundations[4],University of Queensland,QLD
PHYS1171,Physical Basis of Biological Systems,University of Queensland,QLD
CHEE1001,Principles of Biological Engineering,University of Queensland,QLD
ENGG1300,Introduction to Electrical Systems,University of Queensland,QLD
ENGG1400,Engineering Mechanics: Statics & Dynamics,University of Queensland,QLD
ENGG1600,Introduction to Research Practices - The Big Issues,University of Queensland,QLD
ENVM1522,Carbon and Energy Management,University of Queensland,QLD
ERTH1501,Earth Processes & Geological Materials for Engineers,University of Queensland,QLD
CHEE2501,Environmental Systems Engineering I: Processes,University of Queensland,QLD
CHEE3008,Special Topics C,University of Queensland,QLD
CHEE4003,Special Topics A,University of Queensland,QLD
CHEE4015,Special Topics VII,University of Queensland,QLD
CIVL3141,Hydrology and Hydrological Risk,University of Queensland,QLD
ENGG4103,Engineering Asset Management,University of Queensland,QLD
ENVM3103,Regulatory Frameworks for Environmental Management & Planning,University of Queensland,QLD
MECH2310,Science & Engineering of Metals,University of Queensland,QLD
MINE2201,Physical & Chemical Processing of Minerals,University of Queensland,QLD
MINE3211,Special Topics in Minerals Processing II,University of Queensland,QLD
MINE3212,Pyrometallurgy,University of Queensland,QLD
MINE3219,Process Mineralogy and Comminution,University of Queensland,QLD
MINE4207,Special Topics in Minerals Processing I,University of Queensland,QLD
CHEE4012,Industrial Wastewater & Solid Waste Management,University of Queensland,QLD
CHEE4020,Biomolecular Engineering,University of Queensland,QLD
CHEE4022,Principles of Adsorption,University of Queensland,QLD
CHEE4034,Cell & Tissue Engineering,University of Queensland,QLD
CHEE4303,Interface and Colloid Science and Engineering,University of Queensland,QLD
ENGG3500,Reservoir Engineering,University of Queensland,QLD
ENGY4000,Energy Systems,University of Queensland,QLD
MECH4304,Net Shape Manufacturing,University of Queensland,QLD
MINE4203,Flotation,University of Queensland,QLD
MINE4204,Aqueous Solution Processing & Electrometallurgy,University of Queensland,QLD
CHEE4006,Individual Inquiry,University of Queensland,QLD
CHEE4007,Individual Inquiry,University of Queensland,QLD
CHEE4026,Thesis Project,University of Queensland,QLD
CHEE4027,Thesis Project,University of Queensland,QLD
CHEE4028,Metabolic Engineering,University of Queensland,QLD
"[	
	CHEE3007",Process Modelling & Dynamics,University of Queensland,QLD
"[	
	CIVL3150",Modelling of Environmental Systems,University of Queensland,QLD
CIVL4140,Contaminant Transport Modelling,University of Queensland,QLD
MGTS3526,Systems Thinking,University of Queensland,QLD
"[	
	MECH2300",Structures & Materials,University of Queensland,QLD
"[	
	MECH2305",Introduction to Engineering Design and Manufacturing,University of Queensland,QLD
MECH3301,Materials Selection,University of Queensland,QLD
MINE3208,Mineral and Coal Beneficiation,University of Queensland,QLD
MINE4201,Metallurgical Plant Design,University of Queensland,QLD
ENVM3525,Sustainable Business Practice,University of Queensland,QLD
MECH2300,Structures & Materials,University of Queensland,QLD
MECH2305,Introduction to Engineering Design and Manufacturing,University of Queensland,QLD
MINE2105,Introduction to Mining,University of Queensland,QLD
CIVL2135,Environmental Issues and Sustainability in Engineering,University of Queensland,QLD
CIVL2330,Structural Mechanics,University of Queensland,QLD
CIVL2410,Sustainable Transport Engineering - Traffic Analysis,University of Queensland,QLD
CIVL2530,Probability and Statistics in Engineering,University of Queensland,QLD
CIVL2131,Environmental Fluid Mechanics,University of Queensland,QLD
CIVL2210,Soil Mechanics,University of Queensland,QLD
CIVL2340,Design of Steel Structures,University of Queensland,QLD
CIVL2360,Design of Concrete Structures,University of Queensland,QLD
CIVL3140,Hydraulics of Engineered and Natural Waterways,University of Queensland,QLD
CIVL3210,Geotechnical Engineering,University of Queensland,QLD
CIVL3340,Structural Analysis,University of Queensland,QLD
CIVL3350,Integrated Structural Design,University of Queensland,QLD
CIVL3420,Sustainable Transport Engineering - Planning and Design,University of Queensland,QLD
CIVL3510,Project Management with Building Information Modelling,University of Queensland,QLD
CIVL4514,Integrated Design,University of Queensland,QLD
CIVL4516,Integrated Design for Environmental Management,University of Queensland,QLD
MATH2000,Calculus & Linear Algebra II,University of Queensland,QLD
MINE3121,Mining Geomechanics,University of Queensland,QLD
REDE1300,Building Construction Management & Economics,University of Queensland,QLD
CIVL3150,Modelling of Environmental Systems,University of Queensland,QLD
CIVL4110,Coastal & Estuarine Engineering,University of Queensland,QLD
CIVL4120,Advanced Hydraulic Engineering and Structures,University of Queensland,QLD
CIVL4160,Advanced Fluid Mechanics,University of Queensland,QLD
CIVL4170,Environmental Risk Assessment and Management,University of Queensland,QLD
CIVL4180,Sustainable Built Environment,University of Queensland,QLD
CIVL4230,Advanced Soil Mechanics,University of Queensland,QLD
CIVL4250,Engineering Problem Solving with Numerical Methods,University of Queensland,QLD
CIVL4270,Geotechnical Investigation & Testing,University of Queensland,QLD
CIVL4280,Advanced Rock Mechanics,University of Queensland,QLD
CIVL4332,Advanced Structural Analysis,University of Queensland,QLD
CIVL4333,Advanced Concrete Design,University of Queensland,QLD
CIVL4334,Design of Timber Structures,University of Queensland,QLD
CIVL4340,Wind Engineering,University of Queensland,QLD
CIVL4412,Travel Behaviour and Transport Modelling,University of Queensland,QLD
CIVL4450,Traffic Flow Theory and Emerging Technologies,University of Queensland,QLD
CIVL4460,Highway Geometric Design,University of Queensland,QLD
CIVL4522,Analytical Methods for the Design of Construction Operations,University of Queensland,QLD
CIVL4560,Project,University of Queensland,QLD
CIVL4580,Research Thesis,University of Queensland,QLD
CIVL4582,Research Thesis,University of Queensland,QLD
FIRE3700,Introduction to Fire Safety Engineering,University of Queensland,QLD
FIRE4610,Fire Engineering Design: Solutions for Implicit Safety,University of Queensland,QLD
MINE4000,Mine Waste Management & Landform Design,University of Queensland,QLD
"[	
	CIVL4560",Project,University of Queensland,QLD
"[	
	CIVL4580",Research Thesis,University of Queensland,QLD
"[	
	CIVL4582",Research Thesis,University of Queensland,QLD
MINE4120,Mine Geotechnical Engineering,University of Queensland,QLD
CSSE2010,Introduction to Computer Systems,University of Queensland,QLD
ELEC2003,Electromechanics & Electronics,University of Queensland,QLD
CSSE2310,Computer Systems Principles and Programming,University of Queensland,QLD
