code,title,credit,location,area
ARTS4100,Research Methods and Thesis Writing,6,Sydney,Arts
ARTS4202,Uses of Theory: Honours (Research),6,Sydney,Arts
ARTS4247,Research Skills in the Humanities,6,Sydney,Arts
ARTS4249,"The Humanities, then and now",6,Sydney,Arts
ARTS4266,"Puzzles, Planning, and Presentation for Honours in the Social Sciences",6,Sydney,Arts
ARTS4268,Methodologies in the Social Sciences: Questions and Quandaries,6,Sydney,Arts
ARTS4600,Dance Studies Honours,6,Sydney,Arts
ARTS4601,Dance Studies Honours,12,Sydney,Arts
ARTS4602,Dance Studies Honours,18,Sydney,Arts
ARTS4604,English Honours,6,Sydney,Arts
ARTS4605,English Honours,12,Sydney,Arts
ARTS4606,English Honours,18,Sydney,Arts
ARTS4608,Film Studies Honours,6,Sydney,Arts
ARTS4609,Film Studies Honours,12,Sydney,Arts
ARTS4610,Film Studies Honours,18,Sydney,Arts
ARTS4612,"Media, Culture and Technology Honours",6,Sydney,Arts
ARTS4613,"Media, Culture and Technology Honours",12,Sydney,Arts
ARTS4614,"Media, Culture and Technology Honours",18,Sydney,Arts
ARTS4616,Theatre and Performance Studies Honours,6,Sydney,Arts
ARTS4617,Theatre and Performance Studies Honours,12,Sydney,Arts
ARTS4618,Theatre and Performance Studies Honours,18,Sydney,Arts
ARTS4620,Creative Writing Honours,6,Sydney,Arts
ARTS4621,Creative Writing Honours,12,Sydney,Arts
ARTS4622,Creative Writing Honours,18,Sydney,Arts
ARTS4700,Environmental Humanities Honours,6,Sydney,Arts
ARTS4701,Environmental Humanities Honours,12,Sydney,Arts
ARTS4702,Environmental Humanities Honours,18,Sydney,Arts
ARTS4704,History Honours,6,Sydney,Arts
ARTS4705,History Honours,12,Sydney,Arts
ARTS4706,History Honours,18,Sydney,Arts
ARTS4712,Philosophy Honours,6,Sydney,Arts
ARTS4713,Philosophy Honours,12,Sydney,Arts
ARTS4714,Philosophy Honours,18,Sydney,Arts
ARTS4810,Asian Studies Honours,6,Sydney,Arts
ARTS4811,Asian Studies Honours,12,Sydney,Arts
ARTS4812,Asian Studies Honours,18,Sydney,Arts
ARTS4814,Chinese Studies Honours,6,Sydney,Arts
ARTS4815,Chinese Studies Honours,12,Sydney,Arts
ARTS4816,Chinese Studies Honours,18,Sydney,Arts
ARTS4818,French Studies Honours,6,Sydney,Arts
ARTS4819,French Studies Honours,12,Sydney,Arts
ARTS4820,French Studies Honours,18,Sydney,Arts
ARTS4822,Spanish & Latin American Studies Honours,6,Sydney,Arts
ARTS4823,Spanish & Latin American Studies Honours,12,Sydney,Arts
ARTS4824,Spanish & Latin American Studies Honours,18,Sydney,Arts
ARTS4826,Japanese Studies Honours,6,Sydney,Arts
ARTS4827,Japanese Studies Honours,12,Sydney,Arts
ARTS4828,Japanese Studies Honours,18,Sydney,Arts
ARTS4830,Korean Studies Honours,6,Sydney,Arts
ARTS4831,Korean Studies Honours,12,Sydney,Arts
ARTS4832,Korean Studies Honours,18,Sydney,Arts
ARTS4834,Linguistics Honours,6,Sydney,Arts
ARTS4835,Linguistics Honours,12,Sydney,Arts
ARTS4836,Linguistics Honours,18,Sydney,Arts
ARTS4838,German Studies Honours,6,Sydney,Arts
ARTS4839,German Studies Honours,12,Sydney,Arts
ARTS4840,German Studies Honours,18,Sydney,Arts
ARTS4900,Development Studies Honours,6,Sydney,Arts
ARTS4901,Development Studies Honours,12,Sydney,Arts
ARTS4902,Development Studies Honours,18,Sydney,Arts
ARTS4904,European Studies Honours,6,Sydney,Arts
ARTS4905,European Studies Honours,12,Sydney,Arts
ARTS4906,European Studies Honours,18,Sydney,Arts
ARTS4912,International Relations Honours,6,Sydney,Arts
ARTS4913,International Relations Honours,12,Sydney,Arts
ARTS4914,International Relations Honours,18,Sydney,Arts
ARTS4916,Politics Honours,6,Sydney,Arts
ARTS4917,Politics Honours,12,Sydney,Arts
ARTS4918,Politics Honours,18,Sydney,Arts
ARTS4920,Sociology and Anthropology Honours,6,Sydney,Arts
ARTS4921,Sociology and Anthropology Honours,12,Sydney,Arts
ARTS4922,Sociology and Anthropology Honours,18,Sydney,Arts
ARTS4924,Politics and International Relations Honours,6,Sydney,Arts
ARTS4925,Politics and International Relations Honours,12,Sydney,Arts
ARTS4926,Politics and International Relations Honours,18,Sydney,Arts
ARTS5100,Research Methods,6,Sydney,Arts
ARTS5503,Academic Writing for the Humanities,6,Sydney,Arts
ARTS5505,Personalised English Language Enhancement,6,Sydney,Arts
ARTS5200,Intellectual Foundations and Methods of Research,6,Sydney,Arts
ARTS5201,Knowledges and Ethical Practices,6,Sydney,Arts
ARTS5202,Social Approaches to Researching Health and Well-Being,6,Sydney,Arts
ARTS5203,Global and First Nations Studies,6,Sydney,Arts
ARTS5204,Research and the Creative Arts,6,Sydney,Arts
ARTS5206,Research Specialisation,6,Sydney,Arts
ARTS8100,Master of Philosophy Thesis A,6,Sydney,Arts
ARTS8101,Master of Philosophy Thesis B,12,Sydney,Arts
ARTS8200,Master of Arts by Research Thesis A,6,Sydney,Arts
ARTS8201,Master of Arts by Research Thesis B,12,Sydney,Arts
ASIA8301,Masters Program by Coursework and Research Full-Time,12,Sydney,Asian Studies
ASIA8302,Masters Program by Coursework and Research Part-Time,6,Sydney,Asian Studies
ATSI0001,Enabling Skills 1,6,Sydney,Nura Gili (Indigenous Programs)
ATSI0002,Enabling Skills 2,6,Sydney,Nura Gili (Indigenous Programs)
ATSI1011,Indigenous Australia,6,Sydney,Nura Gili (Indigenous Programs)
ATSI1012,Aboriginal Sydney,6,Sydney,Nura Gili (Indigenous Programs)
ATSI2004,Popular Culture of Indigenous Australia,6,Sydney,Nura Gili (Indigenous Programs)
ATSI2011,Indigenous Australian Political History,6,Sydney,Nura Gili (Indigenous Programs)
ATSI2014,Indigenous People and Policy,6,Sydney,Nura Gili (Indigenous Programs)
ATSI2015,The Science of Indigenous Knowledges,6,Sydney,Nura Gili (Indigenous Programs)
ATSI3002,Gendered Identities in Indigenous Australia,6,Sydney,Nura Gili (Indigenous Programs)
ATSI3005,"Race, Colonialism and Whiteness",6,Sydney,Nura Gili (Indigenous Programs)
ATSI3008,Indigenous Studies Capstone,6,Sydney,Nura Gili (Indigenous Programs)
ATSI3017,Indigenous Histories and the Colonial World,6,Sydney,Nura Gili (Indigenous Programs)
ATSI4001,Advanced Indigenous Studies: Issues and Debates,6,Sydney,Nura Gili (Indigenous Programs)
ATSI4003,Research Design in Indigenous Studies,6,Sydney,Nura Gili (Indigenous Programs)
ATSI4101,Indigenous Studies Honours I,6,Sydney,Nura Gili (Indigenous Programs)
ATSI4102,Indigenous Studies Honours II,24,Sydney,Nura Gili (Indigenous Programs)
ATSI4103,Indigenous Studies Honours III,12,Sydney,Nura Gili (Indigenous Programs)
ATSI4104,Indigenous Studies Honours IV,18,Sydney,Nura Gili (Indigenous Programs)
ATSI7001,Pre-Business Program (Indigenous),12,Sydney,Nura Gili (Indigenous Programs)
ATSI7002,Pre-Law Program (Indigenous),12,Sydney,Nura Gili (Indigenous Programs)
ATSI7003,Pre-Medicine Program (Indigenous),12,Sydney,Nura Gili (Indigenous Programs)
ATSI7004,Pre-Social Work Program (Indigenous),12,Sydney,Nura Gili (Indigenous Programs)
ATSI7006,Pre-Teacher Education Program (Secondary) (Indigenous),12,Sydney,Nura Gili (Indigenous Programs)
ATSI7007,Pre-Science and Engineering Program (Indigenous),12,Sydney,Nura Gili (Indigenous Programs)
ATSI9000,Research Thesis Indigenous Studies Full-Time,12,Sydney,Nura Gili (Indigenous Programs)
ATSI9001,Research Thesis Indigenous Studies Part-Time,6,Sydney,Nura Gili (Indigenous Programs)
AUST8301,Masters Program by Coursework and Research Full-Time,12,Sydney,Australian Studies
AVEN1920,Introduction to Aircraft Engineering,6,Sydney,Aviation
AVIA1111,Basic Aeronautical Knowledge,12,Sydney,Aviation
AVIA1321,Fundamentals of Aviation,6,Sydney,Aviation
AVIA1401,Introduction to Human Factors,6,Sydney,Aviation
AVIA1901,Aviation Transport Economics,6,Sydney,Aviation
AVIA1902,Airline Financial Analysis and Decision Support,6,Sydney,Aviation
AVIA2025,Introduction to Airborne Drone Management,6,Sydney,Aviation
AVIA2101,"Baggage Handling System Design, Technology & Operations",6,Sydney,Aviation
AVIA2111,Commercial Navigation,6,Sydney,Aviation
AVIA2112,Commercial Meteorology,6,Sydney,Aviation
AVIA2113,"Commercial Human Factors, Flight Rules and Air Law",6,Sydney,Aviation
AVIA2114,Commercial Aircraft General Knowledge,6,Sydney,Aviation
AVIA2115,Commercial Aerodynamics,6,Sydney,Aviation
AVIA2116,"Commercial Operation, Performance and Planning",6,Sydney,Aviation
AVIA2117,Instrument Rating,6,Sydney,Aviation
AVIA2401,Aviation Law and Regulations,6,Sydney,Aviation
AVIA2501,Airline Marketing Strategies,6,Sydney,Aviation
AVIA2601,Aviation Operations Research,6,Sydney,Aviation
AVIA2701,Aviation Security and Airport Management,6,Sydney,Aviation
AVIA2801,Regional and General Aviation,6,Sydney,Aviation
AVIA2910,Air Transport: Economics and the Environment,6,Sydney,Aviation
AVIA3013,Workplace Safety,6,Sydney,Aviation
AVIA3101,Airline Management,6,Sydney,Aviation
AVIA3111,Air Transport Flight Planning,6,Sydney,Aviation
AVIA3112,Air Transport Aerodynamics and Aircraft Systems,6,Sydney,Aviation
AVIA3113,Air Transport Performance and Navigation,6,Sydney,Aviation
AVIA3114,"Air Transport Air Law, Meteorology and Human Factors",6,Sydney,Aviation
AVIA3201,Airline Resource Management,6,Sydney,Aviation
AVIA3301,Simulation Application and Air Traffic Management,6,Sydney,Aviation
AVIA3401,Aviation Safety and Resource Management,6,Sydney,Aviation
AVIA3410,Advanced Law and Regulation in Aviation,6,Sydney,Aviation
AVIA3710,Aviation Research Methods,6,Sydney,Aviation
AVIA3851,Airport Management 2,6,Sydney,Aviation
AVIA3900,Sustainable aviation and tourism,6,Sydney,Aviation
AVIA4003,Aviation Honours - Full Time,16,Sydney,Aviation
AVIA4004,Aviation Honours - Part Time,8,Sydney,Aviation
AVIA5001,Law and Regulation in Aviation,6,Sydney,Aviation
AVIA5003,Aviation and Security,6,Sydney,Aviation
AVIA5004,Aviation Safety and Accident Prevention,6,Sydney,Aviation
AVIA5005,Airline Operational Management,6,Sydney,Aviation
AVIA5006,Airport Planning,6,Sydney,Aviation
AVIA5007,Airport Operations Management,6,Sydney,Aviation
AVIA5008,Air Traffic Management,6,Sydney,Aviation
AVIA5009,Airline Corporate Management,6,Sydney,Aviation
AVIA5015,Safety Management Systems,6,Sydney,Aviation
AVIA5017,Human Factors in Transportation Safety,6,Sydney,Aviation
AVIA5018,Aviation Human Factors,6,Sydney,Aviation
AVIA5020,Aviation Research Project,6,Sydney,Aviation
AVIA5022,Aircraft Accident Investigation Techniques,6,Sydney,Aviation
AVIA5024,Flight Deck Operations for Advanced Transport-Aircraft,6,Sydney,Aviation
AVIA5030,"Aviation, Tourism and Sustainable Development",6,Sydney,Aviation
AVIA5032,Quantitative Analysis in Aviation Economics,6,Sydney,Aviation
AVIA5035,"Airport Economics, Management and Policy",6,Sydney,Aviation
AVIA5037,Airline Operations and Delay Management,6,Sydney,Aviation
AVIA5039,Airworthiness for Transport Category Aircraft,6,Sydney,Aviation
AVIA9101,Safety Risk Management: Human Performance,6,Sydney,Aviation
AVIA9201,Safety Risk Management: Physical Hazards,6,Sydney,Aviation
AVIA9000,F/T Research Thesis,12,Sydney,Aviation
AVIA9050,P/T Research Thesis,6,Sydney,Aviation
AVIF5915,Airline Pilot Multi-Crew Coordination,12,Sydney,Aviation
AVIF5916,Aeroplane Systems for Airline Pilots,12,Sydney,Aviation
AVIG5911,Flying Operations 1,12,Sydney,Aviation
AVIG5912,Flying Operations 2,12,Sydney,Aviation
AVIG5913,Flying Operations 3,12,Sydney,Aviation
AVIG5914,Flying Operations 4,12,Sydney,Aviation
BABS1111,Big Fat Myths,6,Sydney,Biotechnology & Biomolecular Sciences
BABS1201,"Molecules, Cells and Genes",6,Sydney,Biotechnology & Biomolecular Sciences
BABS1202,Applied Biomolecular Sciences,6,Sydney,Biotechnology & Biomolecular Sciences
BABS2011,Current Trends in Biotechnology,6,Sydney,Biotechnology & Biomolecular Sciences
BABS2202,Molecular Cell Biology 1,6,Sydney,Biotechnology & Biomolecular Sciences
BABS2204,Genetics,6,Sydney,Biotechnology & Biomolecular Sciences
BABS2264,Genetics (Advanced Level),6,Sydney,Biotechnology & Biomolecular Sciences
BABS3021,Microbial Genetics,6,Sydney,Biotechnology & Biomolecular Sciences
BABS3031,Biotechnology and Bioengineering,6,Sydney,Biotechnology & Biomolecular Sciences
BABS3041,Immunology,6,Sydney,Biotechnology & Biomolecular Sciences
BABS3061,Medical Biotechnology,6,Sydney,Biotechnology & Biomolecular Sciences
BABS3071,Commercial Biotechnology,6,Sydney,Biotechnology & Biomolecular Sciences
BABS3081,Bacteria and Disease,6,Sydney,Biotechnology & Biomolecular Sciences
BABS3121,Molecular Biology of Nucleic Acids,6,Sydney,Biotechnology & Biomolecular Sciences
BABS3151,Human Molecular Genetics and Disease,6,Sydney,Biotechnology & Biomolecular Sciences
BABS3200,Synthetic Biology,6,Sydney,Biotechnology & Biomolecular Sciences
BABS3281,Molecular Frontiers,6,Sydney,Biotechnology & Biomolecular Sciences
BABS3291,"Genes, Genomes and Evolution",6,Sydney,Biotechnology & Biomolecular Sciences
BABS3301,Biomolecular Science Laboratory Project (Advanced),6,Sydney,Biotechnology & Biomolecular Sciences
BABS3631,Biotechnology & Bioengineering Advanced,6,Sydney,Biotechnology & Biomolecular Sciences
BABS4516,Biotechnology and Biomolecular Sciences Honours,16,Sydney,Biotechnology & Biomolecular Sciences
BABS5019,Research Project (6 UOC),6,Sydney,Biotechnology & Biomolecular Sciences
BABS5029,Research Project (12 Units of Credit),12,Sydney,Biotechnology & Biomolecular Sciences
BABS5039,Research Project (18 Units of Credit),18,Sydney,Biotechnology & Biomolecular Sciences
BABS7010,Introduction to Biotechnology Commercialisation,6,Sydney,Biotechnology & Biomolecular Sciences
BABS7020,Biotechnology Commercialisation Strategy in Australia and Asia,6,Sydney,Biotechnology & Biomolecular Sciences
BABS7180,Research Techniques,6,Sydney,Biotechnology & Biomolecular Sciences
BABS8010,Advanced Topics in Biotechnology and Biomolecular,6,Sydney,Biotechnology & Biomolecular Sciences
BEES0006,"Special Program in Biological, Earth and Environmental Sciences - Undergraduate 6 units of credit",6,Sydney,"Biological, Earth and Environmental Sciences"
BEES2041,Data Analysis for Life and Earth Sciences,6,Sydney,"Biological, Earth and Environmental Sciences"
BEES2680,Introduction to science communication,6,Sydney,"Biological, Earth and Environmental Sciences"
BEES2741,Introduction to Astrobiology: Life in the Universe,6,Sydney,"Biological, Earth and Environmental Sciences"
BEES3041,"Big Data in the Biological, Earth and Environmental Sciences",6,Sydney,"Biological, Earth and Environmental Sciences"
BEES4516,"Biological, Earth and Environmental Sciences Honours",12,Sydney,"Biological, Earth and Environmental Sciences"
BEES4517,"Biological, Earth and Environmental Sciences Honours",16,Sydney,"Biological, Earth and Environmental Sciences"
BEES6601,An Introduction to the Sydney Environment,6,Sydney,"Biological, Earth and Environmental Sciences"
BEES6741,Astrobiology: Life in the Universe,6,Sydney,"Biological, Earth and Environmental Sciences"
BEES6800,The Science of Science Communication,6,Sydney,"Biological, Earth and Environmental Sciences"
BEES5041,Data Analysis: Environmental Science & Management,6,Sydney,"Biological, Earth and Environmental Sciences"
BEES6601,An Introduction to the Sydney Environment,6,Sydney,"Biological, Earth and Environmental Sciences"
BEES6741,Astrobiology: Life in the Universe,6,Sydney,"Biological, Earth and Environmental Sciences"
BEES9011,Essential Skills for Research Students (Post-Graduate Students Only),6,Sydney,"Biological, Earth and Environmental Sciences"
BEIL0001,Graphic Design for the Built Environment,6,Sydney,BE Interdisciplinary Learning
BEIL0003,Built Environment Annual Design Competition,6,Sydney,BE Interdisciplinary Learning
BEIL0005,"People, Place and Design",6,Sydney,BE Interdisciplinary Learning
BEIL0006,BE OutThere Elective,6,Sydney,BE Interdisciplinary Learning
BEIL0007,Sustainable Design Thinking,6,Sydney,BE Interdisciplinary Learning
BEIL0008,Design Project Management - Vision to Reality,6,Sydney,BE Interdisciplinary Learning
BEIL0009,Exhibition Design: Transforming Temporary Space,6,Sydney,BE Interdisciplinary Learning
BEIL0010,Creating Value for Built Environment Clients,6,Sydney,BE Interdisciplinary Learning
BEIL0011,Healthy Planning,6,Sydney,BE Interdisciplinary Learning
BEIL0014,Digital Making,6,Sydney,BE Interdisciplinary Learning
BEIL0016,Renewing the Urban Environment,6,Sydney,BE Interdisciplinary Learning
BEIL0017,Business Start Up,6,Sydney,BE Interdisciplinary Learning
BEIL0018,Kirigami Architectural Principles And Creative Paper Engineering,6,Sydney,BE Interdisciplinary Learning
BEIL0020,International Construction Study Trip,6,Sydney,BE Interdisciplinary Learning
BEIL6000,Mapping Social Justice in the City,6,Sydney,BE Interdisciplinary Learning
BEIL6001,International Planning,6,Sydney,BE Interdisciplinary Learning
BEIL6002,Urban and Regional Design,6,Sydney,BE Interdisciplinary Learning
BEIL6003,Cinematic Space,6,Sydney,BE Interdisciplinary Learning
BEIL6005,"Researching Art, Architecture and Design",6,Sydney,BE Interdisciplinary Learning
BEIL6006,Heritage Planning,6,Sydney,BE Interdisciplinary Learning
BEIL6007,International Study Tour,6,Sydney,BE Interdisciplinary Learning
BEIL6008,International Design Studio,6,Sydney,BE Interdisciplinary Learning
BEIL6009,Integrated Building Design Case Studies,6,Sydney,BE Interdisciplinary Learning
BEIL6010,Sydney Urban Lab,6,Sydney,BE Interdisciplinary Learning
BEIL6011,Street Life Studies: Sydney Phnom Penh,6,Sydney,BE Interdisciplinary Learning
BEIL6012,Asian Urbanism Laboratory,6,Sydney,BE Interdisciplinary Learning
BEIL6000,Mapping Social Justice in the City,6,Sydney,BE Interdisciplinary Learning
BEIL6001,International Planning,6,Sydney,BE Interdisciplinary Learning
BEIL6002,Urban and Regional Design,6,Sydney,BE Interdisciplinary Learning
BEIL6003,Cinematic Space,6,Sydney,BE Interdisciplinary Learning
BEIL6005,"Researching Art, Architecture and Design",6,Sydney,BE Interdisciplinary Learning
BEIL6006,Heritage Planning,6,Sydney,BE Interdisciplinary Learning
BEIL6007,International Study Tour,6,Sydney,BE Interdisciplinary Learning
BEIL6008,International Design Studio,6,Sydney,BE Interdisciplinary Learning
BEIL6009,Integrated Building Design Case Studies,6,Sydney,BE Interdisciplinary Learning
BEIL6010,Sydney Urban Lab,6,Sydney,BE Interdisciplinary Learning
BEIL6011,Street Life Studies: Sydney Phnom Penh,6,Sydney,BE Interdisciplinary Learning
BEIL6012,Asian Urbanism Laboratory,6,Sydney,BE Interdisciplinary Learning
BENV0001,Fabrication Fundamentals,0,Sydney,Built Environment
BENV1010,Communication in the Built Environment,6,Sydney,Built Environment
BENV1012,Parametric Design and Digital Fabrication,6,Sydney,Built Environment
BENV1015,History of Design Thinking,6,Sydney,Built Environment
BENV1043,Multimedia in Design Presentation,6,Sydney,Built Environment
BENV1072,Design for Energy Efficiency,6,Sydney,Built Environment
BENV2000,Re-enchanting the City: Designing the Human Habitat,6,Sydney,Built Environment
BENV2001,Emerging Digital Technologies,6,Sydney,Built Environment
BENV2112,Landscape Design for Well Being,6,Sydney,Built Environment
BENV2219,History of Australian Landscape Design,6,Sydney,Built Environment
BENV2220,The Culture of Nature,6,Sydney,Built Environment
BENV2255,Architecture in Sydney,6,Sydney,Built Environment
BENV2409,Immersive Digital Environments,6,Sydney,Built Environment
BENV2708,Interior Detailing,6,Sydney,Built Environment
