code,title
MMCC2033,Music Production: Audio Recording and Mixing
MMCC2041,Interactive Web Design
MMCC2045,Acting to Performance
MMCC2050,Introduction to the Cinema
MMCC2057,Vocal Studies: The Voice
MMCC2060,"Health, Bodies, Media"
MMCC2061,Photo Media
MMCC2063,Vocal Studies: The Song
MMCC2065,"Documentary Media: Forms, Histories, Futures"
MMCC2070,Radio: 'On Air'
MMCC2075,Guitar Studies
MMCC2080,Network Cultures
MMCC2090,The Music Business
MMCC2100,Public Relations and Social Media: Foundations and Cases
MMCC2110,Narrative Journalism
MMCC2120,Arts and Entertainment Industries
MMCC2130,News Media: Facts and Fiction
MMCC2140,Cybercultures
MMCC2160,Radio and Podcast: Creation
MMCC3000,Music Production: The Recording Studio
MMCC3010,Knowledge Creation and Communications
MMCC3011,Writing for Love or Money
MMCC3012,Screen Production: Documentary Filmmaking
MMCC3013,Screen Production: Open Form Filmmaking
MMCC3014,Creative Documentary
MMCC3015,Comedy Satire and Pranks
MMCC3016,Media Ethics
MMCC3017,"DJ, Performance and Remixing"
MMCC3020,News Media: New Directions
MMCC3021,Racialised Punishment and the Construction of Nation
MMCC3022,Inventing Normality
MMCC3023,Interactive and Digital Arts
MMCC3024,Performance Projects
MMCC3029,Critical Games Studies
MMCC3031,Forensic Media
MMCC3032,Music at the Limits: Experimentation and Innovation
MMCC3033,Experiencing Live Performance
MMCC3036,Performance and Social Media
MMCC3037,Radio and Podcast: The 'On Air' Career
MMCC3040,Media Policy: Plan and Process
MMCC3043,Vocal Studies: The Singer
MMCC3045,Interactive Storytelling
MMCC3046,Social Media
MMCC3055,Mobile Cultures
MMCC3060,Music Projects and Audience Engagement
MMCC3080,Podcasting and New Sound Media
MMCC3090,Public Relations and Social Media: Constructing Campaigns
MMCC3110,Telling True Stories
MMCC3120,Managing Creativity
MMCC3121,Creative Industries Internship
MMCC3130,"Music, Sound, and Moving Image"
MMCC3140,"Screens, Images, Ideas"
MMCC3150,Media Internship
MMCC3160,Arts Management Internship
MMCC3199,Advanced Issues in Marketing and Media
MMCC3240,Natures-Cultures
MMCC6000,Media Production Foundation
MMCC6010,Media and Communications: Creative Contexts
MMCC6020,Media and Communications: Technologies
MMCC6030,Media and Communications: Representations
MMCC7000,Media and Social Media
MMCC7001,Studies in Network Culture
MMCC8010,"Social Media, Law and Ethics"
MMCC8011,Contemporary Global Media
MMCC8016,Media-Communications Strategies and Campaigns
MMCC8020,Public Relations and Communications
MMCC8026,Data Journalism
MMCC8030,Creative Entrepreneurship
MMCC8033,Storytelling Techniques
MMCC8035,Non-Fiction Screen Media
MMCC8037,Digital Media Strategies
MMCC8038,The Art of Recording
MMCC8039,Music Production
MMCC8040,Media Writing and Research
MMCC8043,Writing the Real
MMCC8045,Professional Practices
MMCC8046,Social Media
MMCC8047,The Creative Industries
MMCC8050,Environmental Communications
MMCC8051,Screen Investigations
MMCC8055,Performance Practices
MMCC8090,Radio and Podcast Production
MMCC8097,Interactive Media
MMCS8990,"Master of Research - Music, Media, Communication and Cultural Studies"
MMCX1000,Visual Media and Communications
MMCX1002,Living Culture
MOLS1910,Advanced Chemistry and Biomolecular Sciences I
MOLS2910,Advanced Chemistry and Biomolecular Sciences II
MOLS3002,Engaging the Community in Science
MOLS3003,Molecular Sciences Project
MOLS3910,Advanced chemistry and Biomolecular Science III
MOLS7001,Selected Topics in Molecular Sciences 1
MOLS7002,Selected Topics in Molecular Sciences 2
MOLS7011,Research Topic: Advanced Biomolecular Analysis
MOLS7012,Research Topic: Synthetic Biology
MOLS7051,Research Topic: Advanced Physical and Analytical Chemistry
MOLS7052,Research Topic: Chemical Biology
MOLS7053,Research Topic: Advanced Organic Chemistry
MOLS7211,Protein Discovery and Analysis
MOLS7212,Functional Proteomics
MOLS7252,Analytical Measurement Uncertainty and Method Validation
MOLS7253,Laboratory Quality Systems
MOLS7611,Molecular and Medical Biotechnology
MOLS7900,Research Frontiers in Chemistry and Biomolecular Sciences
MOLS7910,The Research Experience
MOLS7911,Laboratory Skills for Molecular Science Research
MOLS8001,Selected Topics in the Molecular Sciences
MOLS8002,Bioethics and Biotechnology
MOLS8003,Application of Nuclear Science to Medicine
MOLS8211,Protein Discovery and Analysis
MOLS8212,Functional Proteomics
MOLS8213,Biochemistry and Cell Biology 2
MOLS8251,Chemical Analysis
MOLS8252,Analytical Measurement Uncertainty and Method Validation
MOLS8253,Laboratory Quality Systems
MOLS8411,Molecular Genomics Analysis and Design
MOLS8611,Molecular and Medical Biotechnology
MOLS8851,Advanced Medicinal Chemistry
MOLS8902,Molecular Sciences Research Experience
MOLS8990,Master of Research - Chemistry and Biomolecular Science
MPHR8990,Master of Public Health - Public Health Research
MQBS1100,Business Innovation Challenge
MQBS2000,Professional and Community Engagement
MQBS3000,Student Leadership in Community Engagement
MQBS3010,Agility and Excellence in Business
MQBS3030,International Study Tour
MQBS7005,Research Communications in Business and Economics
MQBS7010,Research Frontiers in Business and Economics
MQBS7020,Qualitative Research Approaches in Business and Economics
MQBS7025,Advanced Qualitative Research Approaches in Business and Economics
MQBS7030,Quantitative Research Approaches in Business and Economics
MQBS7035,Advanced Quantitative Research Approaches in Business and Economics
MQBS7040,Quantitative Research Methods
MQBS8000,Contemporary Business Issues
MQBS8005,Research Communications in Business and Economics
MQBS8010,Research Frontiers in Business and Economics
MQBS8020,Qualitative Research Approaches in Business and Economics
MQBS8030,Quantitative Research Approaches in Business and Economics
MQBS8040,Quantitative Research Approaches in Business and Economics 2
MQBS8070,Professional Development in Business and Economics
MQBS8080,International Study Experience
MRES7001,PACE for Research
MTRN2060,Introduction to Mechatronics
MTRN3026,Mechatronic Systems
MTRN4066,Advanced Mechatronic Engineering
MTRN4068,Wireless Mechatronics
MTRN4092,Mechatronic Engineering Research Thesis A
MTRN4093,Mechatronic Engineering Research Thesis B
PACE2001,Professional Practice Placement 1
PACE3001,Professional Practice Placement 2
PACE3060,"Seeing, Thinking and Doing PACE Internationally"
PACE3099,Professional Internship: Learning in Practice
PACE4099,Advanced Professional Practice and Reflection
PHIL1031,The Philosophy of Human Nature
PHIL1032,"Happiness, Goodness and Justice"
PHIL1037,Critical Thinking
PHIL2010,Business and Professional Ethics
PHIL2020,"Philosophy, Technology, and the Future of Humanity"
PHIL2025,Ethical Theory
PHIL2026,The Moral Psychology of Good and Evil
PHIL2032,"Science, Objectivity and Reality"
PHIL2034,Formal Logic
PHIL2038,Existential Questions
PHIL2042,Practical Ethics
PHIL2046,Philosophy of Religion
PHIL2049,"Evolution, Mind and Culture"
PHIL2054,Freedom and Domination
PHIL2056,Knowledge and its Limits
PHIL2060,Bioethics and Biotechnology
PHIL2062,Philosophy of Psychology
PHIL2070,Healthcare Ethics
PHIL3010,Philosophy of Medicine and Healthcare
PHIL3041,"Action, Virtue and Character"
PHIL3051,Social Philosophy
PHIL3052,The Philosophy of Race and Identity
PHIL3056,Work and the Good Life
PHIL3057,Theories of Justice
PHIL3058,Metaphysics
PHIL3063,Philosophy and Cognitive Science
PHIL3065,Film and Philosophy
PHIL3082,Agency and the Self
PHIL3085,Contemporary Research Topics in Philosophy
PHIL7000,Research Topics in Philosophy I
PHIL7001,Research Topics in Philosophy II
PHIL8990,Master of Research - Philosophy
PHIX1031,The Philosophy of Human Nature
PHIX1032,"Happiness, Goodness and Justice"
PHIX1037,Critical Thinking
PHIX2010,Business and Professional Ethics
PHIX2042,Practical Ethics
PHIX2046,Philosophy of Religion
PHIX2062,Philosophy of Psychology
PHIX3057,Theories of Justice
PHIX3058,Metaphysics
PHIX3065,Film and Philosophy
PHIX3085,Contemporary Research Topics in Philosophy
PHTY2000,Health Psychology and Behaviour Change
PHTY3000,Physiological Adaptations to Exercise and Exercise Prescription
PHTY3001,Biomechanics of Human Movement
PHTY3002,Human Motor Learning and Performance
PHTY8100,Applied Sciences for Physiotherapy A
PHTY8101,Applied Sciences for Physiotherapy B
PHTY8102,Fundamentals of Physiotherapy Practice
PHTY8103,Interprofessional Healthcare
PHTY8104,Evidence-based Healthcare
PHTY8105,Physiotherapy Practice A
PHTY8106,Physiotherapy Practice B
PHTY8107,Physiotherapy Practice C
PHTY8200,Clinical Physiotherapy Placement I
PHTY8201,Clinical Physiotherapy Placement II
PHTY8202,Clinical Physiotherapy Placement III
PHTY8203,Reflective Practice and Professional Development
PHTY8204,Health and Wellbeing Across Lifespan A
PHTY8205,Physiotherapy in Workplace and Recreation
PHTY8206,Health and Wellbeing Across Lifespan B
PHTY8207,Healthcare Complexity and Physiotherapy
PHTY8300,Business Management and Law for Health Professionals
PHTY8301,Advanced Physiotherapy Practice A
PHTY8302,"Leadership, Policy and Advocacy"
PHTY8303,Advanced Research Training
PHTY8304,Advanced Clinical Physiotherapy Placement I
PHTY8305,Advanced Clinical Physiotherapy Placement II
PHTY8306,Research Project and Seminar
PHTY8307,"Leadership, Advocacy and Business for Health Professionals"
PHTY8308,Advanced Physiotherapy Practice B
PHTY8990,Master of Research - Health Profession
PHYS1000,Foundations of Physics
PHYS1010,Modern Mechanics
PHYS1020,Electric and Magnetic Interactions
PHYS1210,Physics for Life Sciences
PHYS1510,Engineering Physics
PHYS1520,Physics for Electrical and Electronic Engineering
PHYS1910,Advanced Physics I
PHYS2000,Big Ideas in Science
PHYS2010,Classical and Quantum Oscillations and Waves
PHYS2020,Electromagnetism and Thermodynamics
PHYS2110,Introduction to Lasers and Photonics: From the Internet to Astronomy-On-a-Chip
PHYS2910,Advanced Physics II
PHYS3010,Classical Electrodynamics
PHYS3130,Quantum Mechanics and Atomic Physics
PHYS3140,Advanced Quantum Mechanics and Quantum Optics
PHYS3160,Optical Physics
PHYS3180,Condensed Matter and Nanoscale Physics
PHYS3810,Professional Physics
PHYS3910,Advanced Physics III
PHYS7900,Research Frontiers in Physics and Astronomy 1
PHYS7901,Mathematical Methods in Physics
PHYS7902,Statistical Physics
PHYS7903,Computational Science
PHYS7904,Nanobiophotonics
PHYS7905,Quantum Information and Computation
PHYS7906,Advanced Photonics
PHYS7909,Quantum Control
PHYS7910,Engineering Quantum Matter
PHYS7911,Physics and Astronomy Advanced Lab
PHYS7912,Physics and Astronomy Special Coursework Topic
PHYS8000,Physics Research Project
PHYS8002,Physics Research Skills
PHYS8901,Mathematical Methods in Physics
PHYS8902,Statistical Physics
PHYS8905,Quantum Information and Computation
PHYS8909,Quantum Control
PHYS8910,Engineering Quantum Matter
PHYS8911,Physics and Astronomy Special Topic 1
PHYS8990,Master of Research - Physics and Astronomy
PICT1010,Introduction to Security Studies
PICT1011,New Security Challenges
PICT1012,Strategy and Security in the Indo-Pacific
PICT1014,International Security in the 20th Century
PICT1030,Introduction to Criminology
PICT2001,Cybercrime
PICT2010,Intelligence and Counter Intelligence
PICT2012,Modern Warfare
PICT2013,Crisis Management and Disaster Relief
PICT2015,Terrorism in the 21st Century
PICT2020,Policing and Crime
PICT3001,Transnational Crime
PICT3011,Cyber Security in Practice
PICT3012,Intelligence Policy
PICT3013,Strategies of Political Violence and Counter Terrorism
PICT3014,Australian National Security
PICT3015,Security Policy Analysis: Current and Emerging Issues
PICT3020,Ethical Practice in Security Studies
PICT7000,Security Studies and Criminology Research A
PICT8000,Leadership and Strategic Decision Making
PICT8012,Critical Thought and Research Design
PICT8013,History of Intelligence
PICT8014,The Intelligence Community in Australia
PICT8016,Internship
PICT8018,Counter Terrorism in the Global and Australian Contexts
PICT8020,Advanced Terrorism Studies
PICT8037,Choosing Terror: Pathways into Terrorism
PICT8040,Cyber Crime and Cyber Policing
PICT8042,Australia's Approach to Law Enforcement
PICT8043,International Terrorism
PICT8044,Intelligence Analysis
PICT8045,Intelligence: Theory and Practice
PICT8047,Supervised Project in Security Studies
PICT8048,Applied Cyber Security
PICT8049,Australia and Cyber Intelligence
PICT8060,Geopolitics and Geostrategy
PICT8061,Transnational Security
PICT8062,The Crimes of the Powerful
PICT8080,"Cyber Conflict, Cyber Espionage and Cyber Terrorism"
PICT8088,Advanced Criminology Theory
PICT8089,Applied Criminology
PICT8921,Australia's Strategic and Defence Policy
PICT8950,Strategic Simulation
PICT8951,Simulation in Security and Strategy
PICT8952,Simulation in Criminology
PICT8953,Simulation in Intelligence
PICT8954,Simulation in Cyber Security
PICT8955,Simulation in Counter Terrorism
PICT8961,Simulation and Leadership in Security and Strategy
PICT8962,Simulation and Leadership in Criminology
PICT8963,Simulation and Leadership in Intelligence
PICT8964,Simulation and Leadership in Cyber Security
PICT8965,Simulation and Leadership in Counter Terrorism
PICT8990,"Master of Research - Cyber, Policing, Intelligence, Counter Terrorism, Security Studies and Criminology"
PICX1010,Introduction to Security Studies
PICX1011,New Security Challenges
PICX1012,Strategy and Security in the Indo-Pacific
PICX1014,International Security in the 20th Century
PICX1030,Introduction to Criminology
PICX2001,Cyber Crime
PICX2010,Intelligence and Counter Intelligence
PICX2012,Modern Warfare
PICX2013,Crisis Management and Disaster Relief
PICX2015,Terrorism in the 21 Century
PICX2020,Policing and Crime
PICX3001,Transnational Crime
PICX3011,Cyber Security in Practice
PICX3012,Intelligence Policy
PICX3013,Strategies of Political Violence and Counter Terrorism
PICX3014,Australian National Security
PICX3015,Security Policy Analysis: Current and Emerging Issues
PICX3020,Ethical Practice in Security Studies
PICX8012,Critical Thought and Research Design
PICX8013,History of Intelligence
PICX8014,The Intelligence Community in Australia
PICX8018,Counter Terrorism in the Global and Australian Contexts
PICX8037,Choosing Terror: Pathways into Terrorism
PICX8042,Australia's Approach to Law Enforcement
PICX8043,International Terrorism
PICX8044,Intelligence Analysis
PICX8045,Intelligence: Theory and Practice
PICX8048,Applied Cyber Security
PICX8049,Australia and Cyber Intelligence
PICX8050,Strategic Thinking
PICX8060,Geopolitics and Geostrategy
PICX8061,Transnational Security
PICX8062,The Crimes of the Powerful
PICX8080,"Cyber Conflict, Cyber Espionage and Cyber Terrorism"
PICX8088,Advanced Criminology Theory
PICX8089,Applied Criminology
PICX8921,Australia's Strategic and Defence Policy
PICX8950,Strategic Simulation
PICX8951,Simulation in Security and Strategy
PICX8952,Simulation in Criminology
PICX8953,Simulation in Intelligence
PICX8954,Simulation in Cyber Security
PICX8955,Simulation in Counter Terrorism
PICX8961,Advanced Leadership and Simulation in Security and Strategy
PICX8962,Advanced Leadership and Simulation in Criminology
PICX8963,Advanced Leadership and Simulation in Intelligence
PICX8964,Advanced Leadership and Simulation in Cyber Security
PICX8965,Advanced Leadership and Simulation in Counter Terrorism
PLSH1010,I Polish Studies 1
PLSH1020,I Polish Studies 2
PLSH1045,Polish Short Term Residential Program 1
PLSH1210,C Polish Studies 3
PLSH1220,C Polish Studies 4
PLSH1310,A Polish Studies 5
PLSH1320,A Polish Studies 6
PLSH2010,I Polish Studies 3
PLSH2020,I Polish Studies 4
PLSH2045,Polish Short Term Residential Program 2
PLSH2210,C Polish Studies 5
PLSH2220,C Polish Studies 6
PLSH2310,A Polish Studies 7
PLSH3010,I Polish Studies 5
PLSH3012,Reading in Polish
PLSH3020,I Polish Studies 6
PLSH3025,Polish Literary Genres
PLSH3045,Polish Short Term Residential Program 3
POIR1010,Australian Politics in Global Context
POIR1080,Introduction to Global Politics
POIR2010,"Contemporary Issues in Australian Politics: Race, Nation, Class and Gender"
POIR2030,Theories of World Politics
POIR2060,Modern Political Thought
POIR2070,"Governance, Power and Public Policy"
POIR2100,Immigration: Politics and Policies
POIR2580,Political Violence
POIR2770,Revolutions
POIR2780,Middle-East Politics
POIR3030,Global Political Economy
POIR3040,Creating New States
POIR3050,Religion and Politics
POIR3060,Policy Making in a Global Era
POIR3220,International Relations of the Middle East
POIR3890,Australia and the Asia-Pacific Century
POIR3920,"United States Politics: Money, Culture, Power"
POIR3970,Global Environmental Politics
POIR7000,Key Questions in Political Science and Public Policy
POIR7001,Key Questions in International Relations
POIR8000,Policy Design: Concepts and Case Studies
POIR8030,The Global Politics of Human Rights
POIR8040,Research Methods in International Relations
POIR8070,International Relations Practice
POIR8080,International Relations Research Project
POIR8090,Advanced Introduction to Policy
POIR8310,Security in World Politics
POIR8320,Europe and the World
POIR8410,Understanding World Politics: Theoretical Approaches
POIR8430,The Middle East in Global Politics
POIR8490,International Political Economy
POIR8570,International Law and Global Governance
POIR8990,Master of Research - Politics and International Relations
POIX1010,Australian Politics in Global Context
POIX1080,Introduction to Global Politics
POIX2010,"Contemporary Issues in Australian Politics: Race, Nation, Class and Gender"
POIX2030,Theories of World Politics
POIX2060,Modern Political Thought
POIX2070,"Governance, Power and Public Policy"
POIX2580,Political Violence
POIX2780,Middle-East Politics
POIX3030,Global Political Economy
POIX3040,Creating New States
POIX3060,Policy Making in a Global Era
POIX3220,International Relations of the Middle East
POIX3920,"United States Politics: Money, Culture, Power"
POIX8000,Policy Design: Concepts and Case Studies
POIX8090,Advanced Introduction to Policy
PROF1001,Introduction to Professional Practice
PSYB8960,Professional Skills Development
PSYB8961,Applied Psychology in Human Resource Management
PSYB8962,Human Factors in New Technology
PSYB8963,Coaching and Positive Psychology
PSYB8964,Industrial and Organisational Psychology
PSYB8965,Organisational Change and Development
PSYB8966,Team Factors in the Workplace
PSYB8967,Training in Organisations
PSYC8863,Research Design and Evaluation
PSYC8933,Research Proposal
PSYC8934,Dissertation
PSYC8950,Supervised Practical Placement I
PSYC8957,Supervised Practical Placement II
PSYC8958,Supervised Practical Placement III
PSYC8959,Supervised Practical Placement IV
PSYC8960,Supervised Practical Placement V
PSYC8981,Clinical Psychology Practical Placement 1
PSYC8982,Clinical Psychology Practical Placement 2
PSYC8983,Clinical Psychology Practical Placement 3
PSYC8984,Clinical Psychology Professional Practice
PSYC8985,Clinical Psychology Therapy 1
PSYC8986,Clinical Psychological Assessment 1
PSYC8987,Child and Adult Psychopathology 1
PSYC8988,Psychological Assessment and Child and Adult Psychopathology 2
PSYC8989,Clinical Psychology Therapy 2
PSYC8990,Clinical Psychology Research Proposal
PSYC8991,Clinical Psychology Research Dissertation Part 1
PSYC8992,Clinical Psychology Research Dissertation Part 2
PSYC8993,Clinical Psychology Therapy 3
PSYC8994,Psychological Assessment and Child and Adult Psychopathology 3 
PSYC8995,Clinical Psychology Therapy 4
PSYH4418,Design and Statistics IV
PSYH4432,Advanced Issues in Developmental Psychology: Child Abuse and Neglect
PSYH4437,Advanced Issues in Thinking and Reasoning
PSYH4439,"Evolution of Social, Sexual and Emotional Behaviour"
PSYH4440,Psychology of Driving
PSYH4461,Advanced Topics in Physiological Psychology
PSYH4462,Computational Modelling in Psychology
PSYH4463,Advanced Visual Perception
PSYH4464,Science and Practice of Psychology in context
PSYH4466,Advanced Issues in Health Psychology
PSYH4468,Advanced Issues in Development Psychology: Development Problems across the Lifespan
PSYH4499,The Scientist Practitioner Model
PSYM7718,Advanced Research Design and Statistics
PSYM7732,Advanced Issues in Developmental Psychology: Child Abuse and Neglect
PSYM7737,Advanced Issues in Thinking and Reasoning
PSYM7739,"Evolution of Social, Sexual and Emotional Behaviour"
PSYM7740,Psychology of Driving
PSYM7761,Advanced Issues in Physiological Psychology
PSYM7762,Computational Modelling in Psychology
PSYM7763,Advanced Visual Perception
PSYM7764,Science and Practice of Psychology in Context
PSYM7766,Advanced Issues in Health Psychology
PSYM7768,Advanced Issues in Developmental Psychology: Development Problems across the Lifespan
PSYM8990,Master of Research - Psychology
PSYN8808,Developmental Neuropsychology
PSYN8811,Cognitive Neuropsychology
PSYN8825,Research Proposal
PSYN8832,Dissertation
PSYN8840,Neuropsychological Disorders
PSYN8841,Clinical Neuropsychopharmacology
PSYN8842,Psychological Assessment II
PSYN8843,Behavioural Management and Psychopathology
PSYN8847,Neuropsychological Rehabilitation and Intervention
PSYN8849,Clinical Neuropsychology Practical Placement I
PSYN8850,Supervised Practical Placement II
PSYN8851,Supervised Practical Placement III
PSYN8852,Supervised Practical Placement IV
PSYN8853,Advanced Evidence-Based Neuropsychological Assessment
PSYN8855,Neuroanatomy for Neuropsychologists
PSYN8857,Professional Practice 1
PSYN8858,Professional Practice 2
PSYN8859,Professional Practice 3
PSYN8860,Professional Practice 4
PSYN8902,Clinical Neuropsychology Practical Placement II
PSYN8903,Clinical Neuropsychology Practical Placement III
PSYN8904,Clinical Neuropsychology Practical Placement IV
PSYN8916,Advanced Neuropsychological Assessment
PSYN8917,Neuropsychological Practice
PSYN8918,Clinical Neuropsychology Research Proposal
PSYN8920,Clinical Neuropsychology Dissertation I
PSYN8921,Clinical Neuropsychology Dissertation II
PSYO8904,Counselling and Mental Health in Organisations
PSYO8914,Industrial and Organisational Psychology
PSYO8915,Organisational Change and Development
PSYO8919,Training in Organisations
PSYO8921,Applied Psychology in Human Resource Management
PSYO8922,Human Factors in New Technology
PSYO8939,Team Factors in the Workplace
PSYO8940,Psychological Assessment and Evaluation
PSYO8941,Professional Practice
PSYO8944,Research Proposal
PSYO8945,Dissertation
PSYO8951,Supervised Practical Placement I
PSYO8952,Supervised Practical Placement II
PSYO8953,Supervised Practical Placement III
PSYO8954,Supervised Practical Placement IV
PSYO8963,Coaching and Positive Psychology
PSYP8901,Counselling and Professional Practice
PSYP8902,Psychological Assessment and Reports
PSYP8903,Cognitive Behavioural Therapy and Related Techniques
PSYP8904,Working with Special Populations
PSYP8905,Additional Therapeutic Modalities
PSYP8906,Working with Children and Families
PSYP8908,Working with Groups
PSYP8909,Supervised Practical Placement
PSYP8910,Research Theory and Practice for Professional Psychologists
PSYU1104,Introduction to Psychology I
PSYU1105,Introduction to Psychology II
PSYU2201,Counselling Approaches and Principles
PSYU2224,"Psychology, Health and Wellbeing"
PSYU2234,Social and Personality Psychology
PSYU2235,Developmental Psychology
PSYU2236,Biopsychology and Learning
PSYU2238,Introduction to Psycholinguistics
PSYU2246,Cognitive Processes I
PSYU2247,Perception
PSYU2248,Design and Statistics II
PSYU2250,Psychology of Music
PSYU3301,Advanced Counselling Approaches and Principles
PSYU3332,Principles of Psychological Assessment
PSYU3335,Cognition: From Lab to World
PSYU3336,Personality and its Disorders
PSYU3337,Psychopathology
PSYU3338,Organisational Psychology
PSYU3339,Applied Child and Adolescent Psychology
PSYU3342,Real-world Applications of Perception
PSYU3344,Neuropsychology in Clinical Practice
PSYU3348,Principles of Behaviour Change
PSYU3349,Design and Statistics III
PSYU3350,The Psychology of Human Relationships
PSYU3351,Research Methods in Psychology
PSYU3352,Appetite: The Psychology of Eating and Drinking
PSYU3354,Experimental Neuroscience
PSYU3399,Psychological Science: Putting Theory into Practice
PSYX1104,Introduction to Psychology I
PSYX1105,Introduction to Psychology II
PSYX2224,"Psychology, Health and Wellbeing"
PSYX2234,Social and Personality Psychology
PSYX2235,Developmental Psychology
PSYX2236,Biopsychology and Learning
PSYX2246,Cognitive Processes I
PSYX2247,Perception
PSYX2248,Design and Statistics II
PSYX3332,Principles of Psychological Assessment
PSYX3336,Personality and its Disorders
PSYX3337,Psychopathology
PSYX3338,Organisational Psychology
PSYX3350,The Psychology of Human Relationships
PSYX3399,Psychological Science: Putting Theory into Practice
RUSS1010,I Russian Studies 1
RUSS1020,I Russian Studies 2
RUSS1030,Russian Bridging Course
RUSS1045,Russian Short Term Residential Program 1
RUSS1210,C Russian Studies 3
RUSS1220,C Russian Studies 4
RUSS1310,A Russian Studies 5
RUSS1320,A Russian Studies 6
RUSS2005,Russian Society and Culture
RUSS2010,I Russian Studies 3
RUSS2020,I Russian Studies 4
RUSS2045,Russian Short Term Residential Program 2
RUSS2210,C Russian Studies 5
RUSS2220,C Russian Studies 6
RUSS2310,A Russian Studies 7
RUSS2320,A Russian Studies 8
RUSS3010,I Russian Studies 5
RUSS3020,I Russian Studies 6
RUSS3030,Russia: Myth and Facts
RUSS3045,Russian Short Term Residential Program 3
RUSS3050,Women in Russian Culture
RUSS3210,C Russian Studies 7
RUSS3220,C Russian Studies 8
SLAS1010,I Spanish Studies 1
SLAS1020,I Spanish Studies 2
SLAS1045,Spanish Short Term Residential Program 1
SLAS1210,C Spanish Studies 3
SLAS1220,C Spanish Studies 4
SLAS1310,A Spanish Studies 5
SLAS1320,A Spanish Studies 6
SLAS2010,I Spanish Studies 3
SLAS2015,Passion and Repression
SLAS2020,I Spanish Studies 4
SLAS2045,Spanish Short Term Residential Program 2
SLAS2210,C Spanish Studies 5
SLAS2220,C Spanish Studies 6
SLAS2310,A Spanish Studies 7
SLAS3010,I Spanish Studies 5
SLAS3020,I Spanish Studies 6
SLAS3025,"Displacement, Rebellion, Change"
SLAS3045,Spanish Short Term Residential Program 3
SLAS3210,C Spanish Studies 7
SLAX1010,Introductory Spanish I
SLAX1020,Introductory Spanish II
SOCI1000,Introduction to Sociology
SOCI1010,Sociology of Everyday Life
SOCI1020,Economy and Society
SOCI1030,Introduction to Justice and Punishment
SOCI2000,Methods of Social Research
SOCI2010,Theories of Modernity
SOCI2020,Global Migration and Human Rights
SOCI2030,Introduction to Social Policy
SOCI2040,"I Shop, Therefore I Am: Global Consumer Society"
SOCI2050,"Work, Self and Society"
SOCI2060,Sociology of Media
SOCI2065,"Sport, Culture and Society"
SOCI3015,Growing up in the Modern Age: Global Childhoods
SOCI3020,The Global Politics of Food and Eating
SOCI3025,"Love, Sex and Friendship"
SOCI3030,Global Cities
SOCI3040,"Human Services in the 21st Century: Care, Gender and Institutions"
SOCI3050,Activism and Social Change
SOCI3055,Social Change Placement
SOCI3060,When Disaster Strikes
SOCI3065,"Living Diversity: Multiculturalism, Racism and Nation"
SOCI3070,Social Inequality
SOCI3075,Social Networks: Theory and Analysis
SOCI3080,"Economic Futures: Work, Inequality and Power"
SOCI3085,Social Order and Social Control
SOCI3090,Understanding Contemporary Societies
SOCI7000,Critical Social Theory
SOCI7001,Readings in Social Research
SOCI8015,Doing Social Survey Research
SOCI8020,Evaluating Social Policy
SOCI8035,Qualitative Methods for Policy
SOCI8045,Activism and Policy Design
SOCI8075,Policy Ideas in Focus: Framing Policy Problems
SOCI8080,Making Public Policy in a Globalised World
SOCI8990,Master of Research - Sociology
SOCX1000,Introduction to Sociology
SOCX1010,Sociology of Everyday Life
SOCX2000,Methods of Social Research
SOCX2010,Theories of Modernity
SOCX2040,"I Shop, Therefore I Am: Global Consumer Society"
SOCX2060,Sociology of Media
SOCX3015,Growing up in the Modern Age: Global Childhoods
SOCX3025,"Love, Sex and Friendship"
SOCX3040,"Human Services in the 21st Century: Care, Gender and Institutions"
SOCX3090,Understanding Contemporary Societies
SOCX8015,Doing Social Survey Research
SOCX8020,Evaluating Social Policy
SOCX8035,Qualitative Methods for Policy
SOCX8075,Policy Ideas in Focus: Framing Policy Problems
SOCX8080,Making Public Policy in a Globalised World
SPED1020,Why People Believe Weird Things: Making Rational Decisions in an Irrational World
SPED8210,Applied Behaviour Analysis for Special Educators
SPED8220,Effective Instruction
SPED8230,Students with High Support Needs: Curriculum and Instruction
SPED8240,Effective Instruction in Reading and Spelling
SPED8250,Effective Instruction in Numeracy
SPED8260,Positive Approaches to Behaviour Management
SPED8270,Effective Instruction in Comprehension and Writing
SPED8280,Professional Practice in Special Education
SPED8300,Current Developments in Special Education
SPED8310,Assessment and Intervention in Communication
SPED8320,Research Methods in Special Education
SPED8330,Research into Practice in Special Education
SPED8901,Special Education Project Stage I
SPED8909,Critical Reflection and Professional Experience for Practitioners in Sensory Disability
SPED8910,Critical Reflection and Professional Experience for Teachers in Sensory Disability
SPED8911,Inclusion and Professional Collaboration in Sensory Disability
SPED8912,Independent Project in Sensory Disability
SPED8913,Research in Sensory Disability
SPED8914,Perspectives in Disability
SPED8921,Orientation and Mobility Fundamentals
SPED8922,Educational Adjustments for Learners with Vision Impairment
SPED8923,Literacy for Learners with Vision Impairment
SPED8925,Foundations of Technology in Vision Impairment
SPED8926,Introduction to Vision Impairment
SPED8927,Complex Vision Impairment
SPED8928,Orientation and Mobility Specialists: Foundations
SPED8929,Orientation and Mobility Specialists: Advanced
